source,target
944,555
626,649
810,868
961,682
694,697
958,960
527,989
912,623
503,922
763,995
503,574
560,940
525,831
607,823
568,677
517,549
644,622
809,847
596,624
981,827
803,924
566,922
657,927
821,517
836,736
527,671
957,873
568,880
898,518
736,627
623,809
680,535
527,855
940,504
876,919
628,822
769,878
900,851
643,789
955,648
661,956
651,537
910,772
633,972
647,760
642,707
727,932
943,664
754,801
536,972
944,926
514,852
520,605
618,506
519,939
665,717
596,929
571,915
583,800
890,817
800,700
993,831
791,918
842,632
917,886
706,634
648,638
957,712
631,812
869,995
575,638
970,517
867,878
784,899
990,962
832,841
943,998
986,708
866,836
829,620
847,763
671,795
921,850
683,660
968,733
551,998
503,784
639,877
768,797
640,568
891,505
932,759
578,671
757,899
910,581
961,650
969,852
502,729
694,627
802,790
576,786
901,817
597,682
524,778
875,561
908,538
590,718
538,943
795,941
646,882
533,751
840,896
548,796
985,870
689,637
724,713
913,847
974,731
893,652
975,900
571,593
788,818
598,607
602,902
916,731
822,900
907,542
828,840
944,851
521,914
819,619
902,642
894,961
632,658
555,529
600,563
693,599
898,608
511,861
831,502
829,533
665,582
534,586
893,880
827,706
569,898
745,706
724,777
901,525
999,598
675,816
756,544
995,841
809,906
659,534
987,939
767,541
620,836
963,843
879,778
523,687
516,615
840,744
636,877
722,611
623,858
621,549
978,614
869,936
622,915
553,907
948,843
509,572
821,617
684,997
671,774
968,927
581,660
611,720
629,969
861,739
762,540
814,867
812,795
811,553
822,905
641,624
566,716
611,941
787,656
606,673
859,501
539,724
704,793
847,518
535,993
615,916
793,609
592,780
738,633
589,518
586,954
621,531
909,734
965,671
742,973
930,564
721,598
565,648
640,594
904,658
589,526
958,598
739,811
717,891
1000,910
769,553
575,801
719,700
677,819
579,683
615,547
864,513
612,752
655,664
545,854
715,946
768,606
558,750
981,595
825,586
808,677
763,660
802,969
945,728
517,969
657,934
842,811
956,708
972,645
699,857
929,530
937,579
546,957
650,619
510,573
564,742
735,636
632,778
577,554
792,852
914,673
719,570
725,720
644,552
735,928
674,976
648,524
1000,673
645,575
932,762
762,907
903,979
619,569
573,832
982,602
897,869
913,682
784,570
547,663
682,990
567,869
622,554
574,530
947,759
819,765
954,581
994,811
504,700
746,640
778,874
954,842
737,682
790,643
800,645
540,642
830,531
905,912
557,670
594,857
899,620
813,639
606,871
634,789
954,785
586,502
724,797
945,859
908,675
770,601
934,597
692,598
738,792
805,928
830,947
562,669
963,756
853,744
503,650
866,931
703,549
639,759
868,858
516,971
998,685
950,885
884,716
825,702
512,983
703,693
856,577
726,835
848,795
895,735
578,667
983,886
567,533
680,974
641,772
501,546
718,773
714,646
815,782
680,973
797,946
859,701
626,941
526,826
915,608
842,606
879,904
777,589
565,550
870,947
527,565
893,724
652,743
938,792
554,530
730,694
689,631
586,617
524,552
546,608
952,706
656,931
603,571
681,939
715,935
824,843
800,552
719,771
819,707
819,711
850,681
527,946
856,907
538,846
553,907
546,987
618,900
775,918
577,960
770,658
548,886
515,803
812,907
887,700
591,898
521,718
801,562
759,816
875,634
538,789
780,694
797,633
787,929
934,665
634,776
936,783
969,558
914,951
757,800
504,998
716,951
751,944
964,658
544,973
885,733
677,652
655,545
925,797
814,504
929,646
859,516
628,976
500,798
718,779
601,949
554,613
947,925
575,805
867,859
751,941
819,988
518,813
793,881
955,925
888,550
956,521
776,914
720,948
845,810
573,895
616,843
664,857
669,778
991,557
565,948
812,868
874,906
807,670
776,674
785,580
642,585
723,789
901,519
570,601
717,591
540,771
970,676
578,978
644,824
646,684
701,547
610,785
906,654
844,995
975,801
794,683
666,658
632,562
669,727
698,941
722,627
887,655
698,514
774,937
549,572
734,855
522,783
904,675
823,540
553,968
698,677
817,961
525,944
976,781
830,506
706,590
780,668
645,777
821,521
862,528
900,546
960,714
839,933
609,990
787,623
560,809
759,699
578,679
514,568
500,829
660,620
972,601
808,676
718,556
954,527
957,561
889,927
963,701
626,883
797,879
963,686
619,902
