source,target
740,718
698,882
770,657
978,591
820,792
961,538
781,983
676,679
638,782
538,880
568,569
797,831
735,897
661,999
657,981
658,577
989,966
697,982
812,919
578,675
598,644
858,665
858,801
743,555
749,603
933,777
590,630
853,987
899,777
609,570
614,638
547,804
504,796
573,813
662,845
992,975
915,868
960,636
621,589
711,582
785,835
849,781
854,928
960,855
515,501
877,728
532,575
883,839
797,628
762,944
599,742
889,862
744,664
952,720
601,541
546,647
947,524
558,510
584,730
747,781
634,596
735,531
552,700
634,934
871,847
632,868
623,674
625,616
994,830
856,644
508,868
678,747
923,964
807,925
949,920
810,946
773,963
640,570
719,706
988,890
987,595
852,635
890,643
952,745
991,713
979,816
594,919
857,874
767,863
983,610
589,892
657,842
880,516
685,565
628,669
936,625
789,880
647,621
551,638
714,629
587,812
531,647
698,743
706,654
878,701
584,573
561,981
522,889
533,803
957,682
861,733
571,640
705,884
684,653
817,734
651,833
856,749
996,901
832,913
837,611
699,555
895,874
623,983
816,566
645,675
652,559
880,783
525,520
507,849
566,931
778,936
972,619
501,562
629,691
630,816
837,665
689,918
659,728
658,764
678,638
928,660
536,685
840,920
500,877
831,671
923,940
827,580
678,713
908,920
709,810
583,688
578,550
907,600
755,667
511,571
653,587
650,873
528,763
722,897
939,948
726,796
893,594
925,780
800,502
562,838
595,844
688,773
965,933
936,649
872,833
760,667
748,669
531,831
755,606
767,687
601,910
539,991
659,943
545,659
550,671
806,627
993,812
562,937
863,765
687,740
926,569
549,699
799,645
561,716
770,670
955,804
509,506
514,994
831,834
616,812
867,555
785,678
740,574
537,909
536,782
971,900
652,772
928,795
966,618
854,935
501,587
735,664
851,790
807,929
899,731
605,746
853,511
641,842
778,766
507,946
735,567
949,598
741,916
992,865
923,760
630,739
833,930
926,637
509,703
566,907
737,817
812,931
508,753
608,508
733,579
624,879
675,917
747,875
779,521
582,865
606,753
681,988
704,923
590,763
932,940
866,777
896,916
875,871
849,676
994,510
752,840
666,733
538,633
833,968
619,503
787,657
579,873
820,525
572,914
922,543
654,701
947,901
525,920
872,998
699,994
675,801
713,789
950,991
958,975
527,502
825,987
897,926
624,777
722,688
877,856
583,526
602,591
730,755
988,622
545,584
530,974
772,612
810,986
582,669
821,617
743,834
665,831
656,942
952,801
713,819
501,622
647,601
697,764
591,918
785,660
786,643
586,653
957,894
908,557
527,556
634,850
516,849
841,979
616,939
726,876
764,649
679,916
934,845
956,966
895,838
903,647
796,864
535,621
922,646
808,787
951,877
646,806
988,844
797,687
764,919
674,816
593,752
858,895
908,823
616,555
501,815
537,594
697,995
503,750
888,896
988,995
840,630
521,543
522,774
826,852
902,990
690,749
948,768
810,709
954,931
852,654
828,663
934,879
830,539
981,896
697,834
912,566
657,606
702,613
833,719
947,888
803,949
621,953
647,854
687,775
800,558
904,629
780,698
984,568
834,843
562,882
751,836
508,789
963,732
908,564
549,834
661,713
909,626
764,703
935,998
667,552
503,902
531,581
900,628
671,894
655,817
589,916
613,603
841,698
511,638
976,891
788,518
527,774
602,903
781,985
972,741
805,608
993,686
869,585
731,770
534,646
988,978
881,931
974,752
610,762
582,669
728,925
975,555
945,619
932,665
716,988
985,624
705,835
793,809
966,593
594,963
919,986
649,952
662,756
861,890
988,704
880,973
738,932
844,717
747,831
741,526
959,918
720,917
665,783
778,961
533,894
676,639
604,752
678,632
930,583
689,997
974,575
579,723
700,861
630,628
770,535
530,585
924,893
508,940
609,861
643,1000
656,756
549,586
713,731
861,509
644,897
699,758
643,848
775,909
565,584
614,754
693,832
686,730
614,872
532,675
817,882
932,991
794,637
903,815
626,552
896,574
868,598
663,600
559,607
511,962
689,811
578,561
542,901
627,814
730,921
617,775
802,800
559,590
588,514
720,790
873,767
572,641
635,806
674,630
758,578
542,508
882,871
571,845
772,674
901,964
900,961
742,844
558,552
646,586
643,565
994,938
668,790
606,599
942,519
529,567
635,778
524,910
655,931
619,664
526,592
795,870
985,559
716,942
563,773
729,516
693,775
