source,target
574,545
835,789
788,585
973,880
960,826
805,1000
817,760
672,640
692,545
623,831
751,818
700,753
522,964
993,823
546,846
688,987
905,849
665,978
729,953
745,765
645,569
564,746
581,674
751,922
759,990
751,972
912,818
599,578
609,595
919,751
649,829
892,737
725,537
723,705
672,558
768,923
822,977
571,785
591,506
887,835
673,690
745,897
908,984
707,879
573,774
526,1000
782,861
945,634
597,530
741,793
720,664
774,1000
551,672
608,799
977,799
628,767
836,996
888,981
772,535
976,800
657,541
776,633
788,606
935,607
830,955
849,836
888,571
505,500
917,859
579,946
897,568
916,535
967,692
964,622
837,840
776,903
882,521
685,734
855,628
618,598
723,812
531,531
704,603
622,564
999,560
671,674
576,765
804,848
621,800
894,710
639,740
998,575
681,697
979,711
679,808
864,940
623,838
925,899
718,957
689,935
868,994
584,642
848,535
549,951
578,833
642,635
526,560
595,846
822,935
796,548
516,566
875,631
554,853
854,614
596,589
785,529
715,600
736,888
973,584
759,805
756,677
508,962
748,522
856,560
581,605
932,862
535,661
962,683
660,681
506,837
615,758
931,936
690,659
921,900
746,929
847,909
648,546
657,528
756,625
587,841
981,985
810,774
514,505
556,763
621,754
916,532
836,624
920,709
633,961
628,990
786,581
833,698
954,781
941,983
937,834
578,805
819,659
697,599
625,596
909,895
699,639
610,821
923,753
757,901
567,565
681,713
753,513
534,663
686,959
837,567
664,877
994,597
888,994
768,702
939,933
753,538
733,538
852,731
517,571
668,608
856,671
547,831
659,872
774,602
671,750
773,770
985,966
988,931
900,909
945,622
657,587
971,926
724,588
514,916
676,621
754,578
974,526
514,896
763,948
892,595
701,876
789,750
682,847
701,613
754,856
936,724
722,822
613,634
514,852
961,756
786,674
667,638
895,666
829,609
904,551
964,770
548,766
523,791
758,537
826,645
960,886
840,739
676,609
701,850
871,662
750,500
846,995
717,907
777,530
617,849
784,970
687,555
844,913
695,549
833,921
757,691
746,889
834,581
792,513
999,721
536,748
713,633
699,774
501,936
688,914
996,941
608,723
618,894
836,815
581,640
996,520
642,960
615,638
857,978
855,939
500,975
819,500
781,667
733,694
514,703
935,645
628,904
502,749
918,888
752,743
587,663
848,937
816,901
639,951
875,972
630,653
643,935
560,673
767,919
541,542
795,942
973,695
557,531
778,599
865,827
735,933
804,843
572,880
655,591
774,597
819,681
798,884
644,772
901,708
835,621
970,694
505,505
900,932
723,799
787,796
842,861
773,698
776,731
972,987
897,586
844,534
981,729
661,799
924,786
573,765
671,860
805,636
917,868
901,824
968,542
696,909
928,671
756,628
951,712
607,879
649,600
625,974
997,593
740,500
527,979
801,761
846,876
923,725
845,644
530,993
925,688
770,895
647,640
560,957
960,952
913,924
678,811
756,716
554,608
678,859
844,626
731,731
724,660
617,519
623,555
531,686
814,806
548,761
544,686
913,566
938,833
588,579
718,964
972,997
623,737
650,765
767,854
952,984
817,961
910,699
624,673
537,729
894,804
561,675
857,891
604,947
579,915
704,555
508,586
905,732
888,710
550,949
675,795
558,619
968,792
714,901
891,894
681,804
620,951
852,738
582,783
539,579
605,506
813,589
793,594
601,739
749,598
868,582
602,935
641,909
772,999
720,776
511,718
771,949
886,575
851,817
913,706
676,967
958,789
818,883
954,905
886,531
806,712
960,870
854,898
516,557
914,688
684,960
645,918
581,907
594,731
526,551
840,945
780,955
660,850
857,536
723,695
554,504
641,624
513,524
987,696
743,735
529,501
574,735
678,730
853,734
606,774
610,618
778,694
714,963
687,912
971,594
647,919
585,703
752,661
796,892
895,900
846,563
774,568
735,613
896,675
763,580
528,768
881,591
957,852
888,704
570,814
843,820
979,637
952,879
732,635
627,843
795,830
686,784
525,839
578,979
684,554
561,712
659,979
535,770
823,679
853,829
817,652
918,907
726,758
725,853
922,524
833,902
541,673
662,714
898,838
951,649
660,637
846,901
824,605
520,829
820,742
736,676
929,846
885,976
634,924
990,898
542,869
688,716
597,921
579,816
613,620
857,759
781,744
837,989
603,910
509,690
912,639
836,523
941,636
646,638
995,510
511,756
865,820
530,640
728,926
