source,target
704,979
720,603
866,821
739,593
542,617
726,729
586,769
777,620
872,745
749,871
996,729
640,593
729,885
681,899
633,656
631,931
857,703
539,659
650,709
758,956
626,623
521,982
849,802
870,913
752,959
976,606
536,800
813,964
623,659
635,701
829,588
602,894
857,839
574,517
616,596
979,589
576,722
922,652
940,826
560,515
978,602
509,595
628,887
698,753
548,836
896,778
941,820
949,741
810,940
821,718
739,729
988,739
663,636
969,911
726,765
801,502
992,956
646,574
939,939
931,623
720,666
740,519
803,859
818,590
616,977
951,796
1000,814
814,682
668,736
588,738
609,746
636,890
883,519
633,643
985,781
613,828
630,995
568,967
781,513
952,521
918,695
701,940
894,610
563,579
598,797
821,754
741,782
779,868
561,862
846,743
718,819
582,623
526,809
913,897
586,662
877,863
759,886
541,590
820,630
827,702
538,799
674,624
937,997
757,555
741,702
747,731
822,903
754,971
750,716
536,828
970,837
729,957
573,528
828,971
894,569
890,768
723,948
615,980
854,606
839,655
718,800
713,611
989,640
523,507
555,956
949,661
845,626
1000,567
662,891
741,854
629,951
674,906
680,628
563,719
758,880
685,574
894,851
777,830
624,704
883,693
773,526
725,536
741,516
521,645
910,533
700,761
526,729
584,745
977,557
797,540
682,646
742,504
825,900
654,825
649,691
1000,780
629,634
952,801
549,992
817,859
829,516
919,684
849,617
705,920
500,594
686,839
623,924
570,844
566,533
652,979
819,511
949,667
854,847
578,855
958,552
651,937
972,826
640,502
988,791
815,684
741,623
959,833
697,659
826,661
896,525
810,748
682,735
568,865
553,960
688,803
644,694
778,602
771,659
610,569
881,611
888,588
640,512
565,616
774,852
764,716
826,877
913,807
878,551
720,797
596,500
567,754
609,543
867,587
522,517
913,865
683,920
733,520
998,538
880,972
972,921
712,703
894,718
744,719
541,765
659,524
725,875
979,801
568,869
940,589
540,578
992,557
765,573
701,630
535,740
981,845
892,948
587,603
673,896
534,526
945,865
749,650
766,934
519,763
664,755
823,821
615,702
936,525
591,995
912,524
553,888
817,804
738,623
822,989
880,850
502,726
903,907
730,681
856,842
628,586
778,522
554,951
737,860
823,956
547,888
835,875
598,695
964,820
610,943
753,865
628,617
547,979
841,899
686,934
740,557
682,929
533,926
979,609
523,656
827,839
742,742
508,855
789,984
994,781
560,634
886,561
852,921
517,824
894,922
892,829
564,659
812,687
707,795
568,844
856,670
991,897
894,737
518,754
962,703
932,616
810,997
563,901
847,837
649,776
679,821
816,635
780,921
754,829
627,517
992,835
993,988
905,522
799,978
988,695
580,919
725,739
712,556
911,918
997,587
954,928
729,733
633,946
560,817
908,817
959,930
980,530
672,545
979,606
661,849
768,909
955,849
946,623
874,840
711,813
806,846
885,658
693,914
884,987
667,758
731,618
945,721
503,531
749,809
881,641
527,736
934,501
719,967
833,813
978,759
623,726
817,618
843,550
894,917
778,696
911,971
711,506
761,876
856,645
973,746
866,637
958,527
718,778
814,729
532,971
629,998
600,648
921,646
871,575
740,800
525,853
527,720
766,644
722,571
644,831
727,537
688,683
858,996
782,803
696,731
519,884
924,622
714,770
994,614
960,582
986,575
885,614
663,924
573,815
519,625
564,908
838,750
532,695
503,509
642,791
761,872
610,651
760,963
730,529
665,649
874,745
831,541
582,562
672,595
870,683
790,763
889,835
877,903
541,651
609,894
653,905
913,668
892,697
677,656
770,863
953,780
546,642
539,995
918,606
749,743
564,660
659,983
725,835
852,631
620,525
862,512
628,577
778,658
990,740
529,602
994,668
615,706
630,879
956,684
554,793
611,625
857,521
731,543
855,1000
617,575
974,687
657,741
880,547
652,807
619,599
629,900
921,700
741,769
604,988
776,887
964,968
592,847
654,794
809,984
638,734
905,860
510,914
716,505
696,552
542,627
925,790
614,809
586,618
866,590
893,906
763,770
621,926
556,884
508,776
631,816
987,999
578,801
502,722
649,968
860,563
957,762
671,888
881,688
792,916
658,728
819,903
524,922
838,748
848,809
777,568
944,677
774,949
718,592
557,617
601,677
506,854
756,928
723,725
826,633
712,575
635,780
512,895
614,686
541,663
933,670
913,515
946,838
636,564
