source,target
877,539
963,569
986,707
856,908
597,680
990,893
957,901
669,932
717,644
973,735
527,682
653,696
892,980
502,993
702,593
652,608
952,811
705,714
562,983
772,658
568,793
937,754
678,846
955,885
585,602
567,630
621,803
913,685
978,712
813,632
575,553
851,585
810,615
534,603
857,609
608,536
793,856
549,717
892,936
855,698
771,647
786,774
703,639
631,869
522,812
529,545
753,782
676,942
565,533
621,970
630,634
569,835
576,828
539,543
565,819
768,674
879,584
685,695
718,845
610,899
615,602
669,872
811,644
519,595
834,658
778,839
869,547
702,730
565,535
993,740
783,818
807,635
858,522
753,891
787,764
907,970
988,651
838,894
626,530
734,809
761,609
718,764
712,752
858,650
848,626
544,586
848,538
707,619
791,650
534,824
670,671
567,801
723,747
674,816
683,835
739,566
980,860
673,624
664,591
870,536
754,618
820,855
594,835
816,998
830,933
568,926
716,856
802,876
521,590
716,509
838,939
721,717
599,668
558,997
767,812
656,835
990,875
539,589
602,722
675,976
872,922
939,763
567,775
653,689
511,855
610,978
518,675
569,575
916,546
637,797
980,804
523,565
635,796
917,508
591,729
924,697
649,785
670,719
843,621
510,761
913,955
781,961
538,647
870,744
631,779
599,519
730,606
783,668
776,783
643,859
967,567
963,999
572,540
867,578
884,925
787,638
859,595
595,573
961,671
919,647
733,594
701,838
805,564
614,768
946,923
929,955
840,676
694,508
548,698
503,808
977,536
524,809
599,862
685,520
787,586
869,707
764,615
759,616
960,500
879,929
578,575
963,816
747,894
679,566
618,777
521,756
707,784
998,785
724,587
666,925
973,953
582,804
575,882
543,684
539,801
751,891
954,955
823,853
881,816
907,769
508,544
630,900
924,991
757,550
880,696
659,547
566,558
548,964
611,661
675,887
632,776
657,784
710,526
538,771
779,953
965,616
937,761
907,765
602,693
739,520
826,872
576,976
560,780
507,740
932,604
548,785
951,773
799,740
809,600
926,942
953,550
802,870
761,741
945,835
825,805
600,800
574,849
500,641
879,734
723,707
601,746
763,685
708,908
865,528
559,593
852,795
747,532
685,778
975,802
518,563
550,629
749,889
976,736
600,751
561,699
585,572
647,974
647,782
796,520
747,987
694,680
792,582
591,967
713,744
521,827
808,715
736,796
786,509
876,699
893,736
758,956
694,875
531,721
917,823
659,513
522,833
845,638
785,561
764,972
527,745
818,736
577,616
694,922
817,969
530,521
612,777
666,572
575,611
990,558
998,993
777,938
516,680
621,706
752,882
612,633
967,925
943,511
825,526
635,919
674,888
796,580
999,911
630,692
563,884
506,977
748,751
568,772
696,726
609,758
840,649
925,979
516,706
596,966
761,770
780,968
637,846
675,561
983,672
967,744
787,707
889,576
864,513
506,790
610,899
984,542
975,956
898,786
779,849
814,816
890,808
573,738
640,981
875,591
576,869
932,824
541,906
964,501
588,847
674,700
954,695
908,687
575,528
698,729
592,986
797,631
905,868
818,846
882,810
773,887
881,900
621,955
721,571
676,678
683,881
735,913
717,980
845,506
824,595
795,684
626,507
879,961
529,759
944,539
500,692
734,828
568,812
677,920
753,648
571,550
830,836
522,561
819,737
922,961
957,559
625,761
944,565
772,568
682,836
874,591
710,640
568,514
991,726
968,872
954,620
995,618
549,674
537,532
668,503
889,577
734,561
504,615
851,560
651,535
998,668
646,837
752,601
808,885
899,716
598,531
723,892
551,619
987,538
691,833
984,944
892,537
538,755
961,540
605,974
783,511
560,737
926,729
969,670
793,855
979,594
775,609
526,744
577,876
658,937
893,688
702,916
673,930
631,746
1000,870
781,832
770,866
801,696
683,673
649,702
841,943
906,754
507,683
614,986
745,786
642,971
588,846
896,585
672,582
531,530
694,955
992,756
849,865
846,790
962,783
926,982
705,726
712,864
618,887
791,666
814,660
790,966
630,889
695,542
990,692
516,811
756,990
675,575
991,750
797,828
962,728
846,895
594,644
979,853
601,622
796,771
587,917
943,535
698,734
981,668
900,659
821,989
985,645
615,537
973,815
588,678
845,859
944,692
641,628
614,516
786,634
609,661
505,936
602,923
601,947
771,681
565,976
546,843
638,832
788,520
739,977
624,634
640,646
752,558
737,852
813,513
523,818
882,907
