source,target
976,698
596,573
703,702
824,749
596,891
898,858
513,820
859,852
788,951
804,700
774,829
931,566
901,753
768,944
700,860
613,513
929,543
872,709
815,995
519,895
512,601
862,500
650,580
690,697
671,819
731,733
712,578
706,872
851,787
917,609
665,548
604,918
690,849
983,816
734,682
922,773
885,716
576,764
947,625
982,845
524,539
868,717
581,518
929,881
985,611
558,946
508,785
732,508
522,953
736,504
646,879
505,757
974,679
674,998
879,940
865,930
648,672
747,663
618,963
501,761
705,699
531,590
923,941
895,938
935,620
933,873
857,504
668,753
942,762
751,677
935,845
961,923
548,502
581,983
876,856
581,854
841,588
854,897
952,656
518,976
658,560
899,971
579,925
535,772
947,938
944,995
869,652
698,990
541,956
557,510
862,915
730,878
948,838
919,870
625,671
505,764
848,833
936,628
515,972
609,507
816,914
552,927
912,685
517,765
906,845
820,846
779,607
917,869
953,800
753,939
818,874
552,583
843,584
950,678
623,540
807,744
975,633
840,669
982,715
506,978
878,892
714,708
752,875
535,957
963,679
573,711
643,701
985,735
980,993
870,786
652,557
576,970
501,876
911,585
531,501
640,848
514,633
596,555
710,765
766,967
741,647
864,803
608,891
577,737
610,822
750,890
860,738
994,819
931,993
553,878
543,773
529,699
573,565
566,682
512,798
845,587
557,682
651,527
911,594
700,532
639,503
566,990
992,505
959,868
911,920
857,725
772,554
635,644
561,990
947,875
804,831
736,629
863,533
937,759
944,515
692,921
866,926
804,770
716,838
656,548
565,628
977,790
945,603
724,886
575,677
796,718
887,874
690,994
619,588
718,974
820,772
717,960
899,533
934,720
619,745
825,747
746,795
552,678
721,606
922,855
897,644
896,744
722,831
854,869
898,549
508,915
832,603
617,765
650,609
971,825
739,794
810,639
621,576
761,885
896,922
522,721
764,775
593,951
672,840
802,757
935,1000
882,590
790,613
945,820
897,841
811,752
564,574
894,946
777,823
755,949
752,881
550,698
634,787
665,790
976,754
963,515
761,872
997,964
523,617
942,638
653,759
600,707
798,608
813,679
807,705
657,950
729,651
826,786
982,763
783,543
700,549
896,659
869,592
584,967
656,762
596,795
992,636
742,935
691,559
848,714
538,853
595,765
636,853
593,944
855,873
505,759
643,638
873,528
564,577
775,552
644,837
710,625
701,640
781,560
670,921
732,911
779,724
902,799
786,933
865,694
777,591
717,765
528,841
948,570
527,806
833,788
911,680
625,508
822,972
826,604
632,752
600,991
861,518
590,576
561,614
562,951
853,611
804,505
907,871
733,580
950,717
906,765
860,782
854,800
570,876
802,706
648,814
718,787
905,624
700,545
956,603
886,637
939,723
607,852
823,557
997,741
532,967
572,518
551,905
896,975
501,570
954,1000
572,830
771,528
649,540
798,730
777,907
829,710
770,884
523,781
829,506
950,937
682,811
805,544
937,955
917,909
969,986
588,957
750,774
675,973
743,561
755,638
986,953
669,703
533,717
640,554
689,719
650,792
748,531
873,707
686,891
838,884
920,967
512,594
724,739
799,580
770,847
660,581
974,851
828,718
591,818
988,918
613,802
720,913
508,510
575,749
697,516
647,655
762,757
786,590
758,969
560,851
574,522
985,971
721,519
850,711
624,802
959,673
879,690
756,648
528,734
996,780
948,587
651,697
1000,666
689,810
763,597
858,528
637,960
774,892
859,518
514,893
678,598
932,642
766,633
859,937
630,759
708,834
998,878
749,596
984,750
933,768
652,567
895,999
974,550
808,907
923,818
655,741
676,787
659,943
595,508
968,687
991,649
992,551
757,747
589,991
981,593
808,945
530,818
585,611
690,758
788,903
651,896
648,803
730,840
999,546
968,810
940,994
659,976
564,535
639,803
653,582
656,526
775,833
594,966
932,969
656,575
748,608
933,528
664,899
665,776
827,745
503,907
790,689
797,665
975,523
946,796
724,865
687,602
729,744
924,572
990,762
793,521
551,607
955,782
982,798
765,545
884,567
879,884
676,889
587,948
669,710
606,830
982,891
789,657
600,840
501,821
602,959
562,967
883,689
706,943
755,902
880,529
655,595
552,648
670,810
808,996
949,965
995,594
562,542
879,991
659,776
726,810
566,883
677,663
641,779
611,948
942,907
656,969
599,514
884,930
763,632
910,760
991,906
594,851
507,981
