source,target
969,541
681,552
514,724
794,932
872,781
694,571
975,832
788,753
624,693
689,782
845,549
687,783
746,908
551,922
710,652
650,635
805,842
693,964
968,807
892,670
949,670
729,963
632,677
814,875
856,825
576,972
544,516
651,595
755,964
729,784
588,712
510,772
945,646
828,543
762,725
919,984
833,750
797,511
935,684
571,835
894,743
788,613
633,705
617,714
673,748
814,628
754,835
565,661
779,808
786,867
912,880
558,751
853,609
723,832
901,788
511,736
692,517
853,918
885,877
680,811
687,802
551,808
775,885
976,733
567,909
715,750
935,783
887,540
688,554
735,911
917,583
976,783
744,599
670,935
749,914
942,872
675,523
742,719
858,619
902,877
840,840
883,821
960,963
642,688
900,849
570,932
636,804
548,779
696,614
514,537
667,851
912,529
677,622
831,835
802,590
846,966
643,809
616,972
529,859
960,522
941,692
597,622
726,986
747,736
526,892
982,669
814,703
536,586
852,904
834,503
871,933
897,781
947,948
683,794
859,712
747,522
843,955
642,980
997,651
807,979
522,709
750,693
851,802
597,634
755,920
827,701
833,947
840,896
553,829
583,580
513,660
652,732
578,593
546,795
616,775
617,998
953,761
628,835
835,579
977,926
777,637
640,748
983,849
822,732
969,691
854,506
858,788
748,798
756,597
832,638
969,575
695,810
611,642
732,928
603,965
616,850
755,868
909,757
736,619
845,894
527,616
663,869
786,874
625,659
904,607
978,515
559,678
688,759
889,564
843,970
718,867
734,560
832,989
543,628
582,549
929,980
947,992
862,797
556,570
891,657
716,529
933,506
751,556
628,653
869,558
903,579
709,904
516,869
914,830
793,678
888,795
619,503
561,897
617,877
761,512
944,640
703,616
604,736
739,987
755,897
911,970
761,931
943,851
751,657
813,557
793,804
731,927
710,667
695,949
822,812
529,769
707,796
784,814
774,675
590,887
601,511
528,765
789,837
859,829
709,975
991,676
713,600
769,754
504,879
636,861
977,725
861,660
594,822
982,615
854,746
579,634
520,768
681,942
836,999
850,771
619,883
947,628
820,871
827,520
609,544
768,560
987,614
661,521
751,863
733,668
816,746
799,796
861,979
777,538
740,690
650,907
519,706
934,524
599,894
575,525
982,951
584,654
563,978
597,798
918,534
798,553
633,827
944,927
778,748
807,785
638,735
884,706
560,979
874,531
523,578
734,817
970,989
962,796
704,879
784,808
862,904
644,963
747,573
715,812
816,612
753,637
754,830
907,578
754,798
877,646
970,932
727,548
524,802
917,946
665,588
925,630
630,540
563,651
874,963
665,692
735,590
676,740
990,933
969,568
608,671
949,857
866,829
570,601
974,554
671,689
970,542
899,854
856,574
851,704
522,643
956,511
714,744
807,764
704,928
725,623
900,748
639,809
594,746
655,591
955,703
856,859
620,508
931,986
973,905
642,964
592,789
817,797
990,732
712,981
807,614
528,625
501,733
847,792
617,544
632,842
560,651
582,628
876,716
800,658
982,862
988,892
764,837
891,653
768,585
883,790
905,836
858,865
942,541
887,793
511,615
777,999
565,988
715,899
729,622
553,926
801,839
577,708
590,716
526,956
840,721
591,644
926,786
728,773
614,718
757,512
858,645
639,889
615,906
531,763
812,578
939,974
694,971
860,601
745,997
627,753
606,779
876,609
524,585
524,552
784,945
926,586
547,993
772,614
734,661
831,785
764,915
960,620
571,964
670,743
813,526
509,684
570,915
838,845
529,721
798,746
516,540
533,764
605,839
707,907
520,728
902,958
934,799
950,515
887,690
945,962
934,812
578,531
635,547
680,883
654,719
780,957
865,750
869,997
579,561
588,765
515,880
691,537
846,945
788,985
915,827
907,926
675,777
733,635
515,936
667,794
510,913
531,922
712,729
648,984
565,546
947,869
949,695
893,585
873,721
726,528
568,736
640,678
631,761
871,895
518,811
518,752
507,677
888,990
767,928
547,594
622,966
647,679
849,696
613,700
513,850
503,565
977,517
511,938
672,859
561,639
892,729
835,758
783,955
735,575
860,571
943,641
809,818
673,933
705,538
834,959
554,661
599,993
553,956
920,949
687,650
583,982
799,988
529,819
532,836
842,732
671,758
590,901
834,537
740,968
843,922
570,936
979,739
826,698
689,900
877,946
680,500
640,654
601,807
605,619
603,630
864,602
679,854
586,665
676,618
668,598
853,720
