source,target
630,601
966,697
987,911
869,546
817,716
876,728
925,835
656,536
808,874
735,605
773,818
882,565
605,687
731,658
956,827
907,598
712,720
567,768
631,772
503,562
528,602
610,707
707,983
793,899
929,601
672,879
735,638
722,515
680,712
958,1000
588,730
555,908
555,827
778,636
658,599
662,599
706,639
606,1000
913,509
525,611
837,665
636,667
526,626
537,903
780,657
697,829
929,838
559,678
838,769
710,701
779,968
519,941
723,624
589,688
934,758
632,580
754,811
625,532
870,548
683,883
734,607
881,772
845,998
943,551
862,929
827,932
799,855
530,568
546,982
587,676
850,667
726,787
652,772
673,635
517,520
823,611
897,588
667,805
581,859
719,880
755,969
609,711
826,526
556,584
741,811
761,786
916,894
947,774
915,971
923,821
733,716
758,522
809,543
984,591
594,866
666,924
624,763
809,871
804,566
686,578
896,657
951,835
594,567
612,895
813,505
558,539
649,736
806,886
973,915
968,570
950,528
937,986
805,542
879,994
632,873
585,833
543,879
831,851
632,938
523,989
627,643
661,914
897,933
807,737
685,920
715,941
584,607
725,871
918,884
663,911
612,582
856,797
666,923
785,677
718,703
725,820
764,906
887,589
711,865
923,960
702,952
615,610
670,992
866,881
767,1000
758,607
506,521
772,927
587,720
926,830
988,943
692,530
694,702
575,873
624,647
793,577
721,504
788,872
527,980
822,700
861,657
616,592
501,975
860,835
599,575
780,908
760,975
826,637
556,842
839,840
572,773
692,630
792,626
584,985
922,789
885,751
906,506
885,890
888,980
692,722
729,551
691,905
944,959
500,598
916,683
721,575
736,838
688,599
591,581
679,552
864,946
604,735
560,911
514,775
658,877
856,796
605,812
918,708
871,716
945,558
884,564
652,787
957,840
564,767
563,892
727,952
531,946
917,861
759,929
640,971
662,573
642,634
817,502
857,925
1000,730
862,569
791,942
923,717
962,529
527,769
700,924
881,518
905,664
917,946
780,926
811,976
693,849
938,628
550,761
779,632
846,715
616,854
871,768
954,558
775,999
581,963
611,591
682,807
810,500
775,787
593,502
1000,757
741,789
742,825
845,879
613,811
933,764
789,569
689,908
582,996
991,832
926,690
618,644
670,805
862,599
762,992
979,797
817,584
902,638
691,797
568,821
972,994
559,649
610,565
573,660
770,839
737,633
665,617
628,889
636,804
861,539
921,755
1000,950
611,989
595,937
618,925
641,716
647,888
824,689
527,645
516,532
862,541
979,523
845,759
954,836
715,549
593,611
744,895
673,894
907,510
959,623
745,514
934,928
658,784
878,1000
627,964
862,591
909,807
687,512
955,730
993,757
865,585
932,754
704,870
531,822
591,827
506,777
509,623
910,599
658,709
844,634
666,955
709,826
578,631
716,825
547,702
781,538
937,856
891,990
613,631
946,823
986,739
953,973
833,702
570,663
916,791
722,666
979,762
535,681
877,665
884,829
500,865
891,705
683,516
856,762
778,835
701,796
691,827
510,746
901,517
538,614
622,989
969,844
979,771
947,708
941,510
519,622
926,903
589,529
966,739
942,953
925,872
857,679
994,782
663,523
842,971
990,909
942,734
601,716
635,620
642,742
513,660
924,541
688,988
951,586
729,915
594,680
764,744
625,649
782,974
923,531
574,745
592,604
773,503
503,686
870,864
603,990
810,648
527,530
750,824
598,595
816,513
800,784
711,585
974,651
972,655
888,955
547,869
504,989
827,804
945,593
929,747
936,633
721,539
543,981
806,729
520,733
832,969
896,867
509,639
991,952
893,657
561,535
799,735
502,564
889,573
967,849
754,607
729,651
649,619
933,537
834,851
639,650
887,841
549,958
602,735
969,887
791,715
628,539
660,786
797,870
996,865
690,812
911,528
550,571
769,833
703,792
986,895
876,674
772,906
861,816
707,759
582,953
979,844
635,571
543,593
589,785
734,675
575,778
906,764
784,901
694,813
922,797
949,621
828,975
891,701
921,721
854,877
538,655
573,654
755,824
565,608
781,564
994,738
692,718
513,775
727,748
724,540
721,691
553,793
523,943
708,600
738,504
865,820
799,690
649,640
722,756
873,947
983,961
994,914
716,521
660,768
877,518
515,790
871,543
1000,619
960,633
593,768
539,835
828,764
988,590
710,766
612,862
553,920
653,911
583,845
947,579
882,662
554,849
947,927
801,735
527,735
611,712
625,793
610,592
616,574
