source,target
818,914
651,772
984,876
837,571
689,861
670,628
577,860
999,852
900,789
605,999
777,956
870,902
564,859
883,738
558,778
805,890
784,569
818,655
531,550
915,787
948,766
970,899
979,732
517,746
697,605
862,635
557,511
504,982
894,769
581,904
681,521
620,702
529,844
951,745
527,923
765,763
539,780
970,844
624,877
547,596
611,681
650,959
919,707
892,938
741,511
925,902
962,847
840,828
983,947
925,834
663,591
794,995
969,995
802,507
786,722
558,941
741,500
871,849
914,860
876,539
699,709
580,832
900,745
540,932
723,859
937,657
594,541
631,822
628,977
759,881
704,867
526,980
658,600
585,923
552,647
502,761
839,593
686,668
633,997
784,908
633,735
661,588
653,849
999,606
662,549
779,686
890,712
791,757
621,504
833,732
702,676
730,859
501,539
520,556
664,557
896,709
749,765
955,828
987,950
707,637
954,851
521,929
765,703
623,710
586,516
812,889
681,660
571,795
953,869
632,869
620,820
506,688
993,848
727,535
694,611
917,669
670,625
786,938
897,722
934,745
514,749
764,501
618,845
657,778
787,771
653,699
505,733
707,874
793,939
814,965
505,557
519,536
794,576
736,763
614,908
659,941
723,647
961,722
672,958
957,572
550,792
909,849
744,718
805,686
731,703
516,929
937,880
788,837
674,909
652,963
829,718
872,987
542,935
504,534
857,502
605,639
821,515
752,560
575,651
556,665
979,881
991,783
832,758
604,654
577,967
841,760
825,963
664,654
622,845
747,914
559,913
519,988
963,750
876,560
765,710
717,686
584,533
697,646
819,503
752,966
560,855
613,646
885,783
611,955
949,877
962,883
525,741
518,639
581,920
773,845
698,868
890,648
835,758
810,625
647,704
543,854
842,827
814,508
635,505
907,617
715,630
767,781
517,591
673,752
724,649
544,774
824,850
732,963
692,697
534,927
798,823
973,717
503,621
832,977
725,598
979,743
668,885
596,528
773,760
954,811
549,703
718,822
613,912
786,623
523,735
727,525
1000,607
720,629
876,947
688,644
625,727
704,918
556,816
604,816
916,706
859,966
932,811
833,802
647,695
876,921
622,620
622,956
746,692
781,777
999,661
606,608
843,902
571,700
674,936
885,727
601,896
967,528
538,574
527,642
605,939
667,781
807,717
752,662
605,664
916,672
578,650
704,624
765,512
616,988
688,898
554,857
570,710
571,656
948,701
811,540
631,938
517,552
714,858
751,923
838,796
581,791
685,970
877,898
762,863
977,536
955,700
934,922
836,759
830,567
645,935
832,669
806,678
731,553
672,714
982,635
659,744
512,541
863,613
701,935
890,801
786,922
790,725
944,589
525,942
820,506
666,663
623,941
764,852
943,756
656,569
864,838
586,639
541,687
951,739
714,961
968,938
632,551
650,636
622,948
627,903
823,581
646,668
695,526
821,623
753,628
876,648
858,954
554,960
526,672
970,707
706,520
697,869
767,884
849,801
734,795
635,664
966,537
886,800
895,662
543,711
658,519
626,738
581,528
574,758
930,569
844,798
721,925
754,545
524,790
702,707
999,927
598,872
627,774
717,883
688,712
562,789
583,742
716,890
981,792
752,775
687,711
570,589
866,902
840,987
863,986
839,661
503,664
673,949
845,909
817,945
910,986
788,880
869,988
706,797
839,717
948,587
646,627
730,843
668,895
950,551
636,542
963,688
802,720
744,887
550,570
956,784
805,613
505,823
749,776
889,856
634,631
697,881
794,535
580,985
812,638
936,613
844,908
781,658
716,603
515,613
936,625
757,976
753,998
744,529
866,683
579,704
605,977
680,849
612,859
957,675
696,809
875,616
763,986
864,583
946,679
892,949
778,870
1000,972
754,740
643,744
933,788
802,625
663,947
913,952
846,938
855,801
874,907
901,765
728,822
537,696
565,791
984,861
511,642
890,576
704,679
707,673
663,979
613,502
835,599
970,531
708,946
772,606
833,742
736,957
533,582
743,854
909,916
586,632
734,649
791,732
754,988
860,622
717,505
836,957
792,746
765,631
820,793
989,705
990,744
868,993
983,834
559,886
760,517
891,922
989,538
807,595
540,670
760,799
618,698
522,934
785,678
721,711
757,964
812,931
717,838
748,569
718,893
622,617
940,633
962,845
841,718
928,602
529,998
682,816
915,530
800,700
785,573
946,706
519,558
560,505
795,810
831,947
648,818
636,971
964,528
600,957
977,633
925,741
621,636
803,625
930,520
