source,target
814,683
643,817
530,964
589,588
527,736
700,735
536,651
733,821
992,642
924,825
738,862
571,501
639,754
583,741
744,635
931,932
912,508
1000,649
528,635
917,602
881,967
524,747
728,556
713,884
697,858
759,988
778,594
929,563
761,537
625,697
894,532
839,761
523,737
573,780
548,990
856,785
556,856
636,735
933,923
911,526
935,866
723,647
799,950
978,801
641,726
922,760
917,852
877,747
984,882
543,508
773,823
703,542
508,571
845,987
619,631
797,805
568,689
629,989
639,901
683,961
951,988
768,738
680,854
695,552
520,963
936,562
649,926
650,887
803,576
997,990
557,501
639,534
785,805
684,539
711,561
863,979
588,866
635,818
588,785
802,581
860,940
646,830
692,680
533,761
897,700
743,821
520,808
760,856
621,704
993,960
961,847
678,987
513,593
728,548
927,508
527,758
990,774
773,957
690,685
860,653
806,570
645,748
753,690
582,860
587,740
686,896
731,586
526,753
671,818
803,893
759,738
585,787
887,822
532,760
845,698
612,539
715,541
659,709
843,523
845,786
869,1000
957,748
890,965
690,783
835,644
517,749
857,504
831,908
883,859
684,901
517,813
698,942
576,857
728,797
950,564
530,703
852,506
833,633
550,788
669,866
679,807
559,550
947,987
672,748
851,538
525,929
864,633
660,803
654,848
972,517
637,885
545,604
891,925
654,686
618,561
936,723
565,602
633,604
517,631
762,953
734,734
546,502
947,500
936,967
656,790
945,776
725,577
683,764
727,750
887,946
653,681
551,716
502,701
535,783
701,752
581,749
637,902
875,586
632,920
507,720
612,547
747,782
916,872
982,804
558,875
982,894
759,541
863,554
753,862
904,632
739,873
624,508
837,893
675,892
686,724
597,835
863,554
554,965
525,507
794,766
564,650
981,986
545,759
505,807
928,657
659,884
630,839
673,981
588,732
994,668
688,804
581,771
734,738
610,841
909,586
832,557
640,559
622,827
880,593
899,666
960,961
943,524
740,932
593,767
1000,840
547,672
612,861
960,510
678,841
754,568
600,961
837,583
569,923
537,592
964,773
681,714
961,751
531,791
811,890
602,665
741,671
698,848
939,890
895,565
702,546
555,790
594,949
887,988
999,671
746,996
660,914
767,573
747,548
623,909
575,994
580,773
652,525
832,646
898,783
724,604
938,775
680,691
792,609
917,775
993,692
609,666
721,994
644,679
525,657
605,700
758,581
919,956
982,956
885,674
820,508
583,876
696,656
549,697
925,998
754,592
510,692
799,904
827,794
985,612
862,698
789,740
738,660
946,642
796,974
719,545
978,675
602,810
892,557
870,596
715,543
528,712
836,829
636,979
964,528
515,790
726,989
833,926
827,586
502,562
809,724
597,526
796,942
601,523
623,862
645,559
872,739
502,785
830,524
527,610
776,744
937,962
855,933
753,983
733,573
527,546
657,866
630,688
594,961
612,511
734,563
589,534
736,504
795,972
968,956
714,534
843,632
594,669
759,633
757,545
688,856
851,743
909,915
868,670
965,822
884,758
681,716
767,978
822,577
974,609
871,900
864,659
504,591
599,982
994,869
549,796
639,537
889,556
680,873
579,799
920,563
583,532
624,981
578,959
984,752
850,688
922,869
709,772
616,926
848,524
721,659
574,959
602,932
748,776
692,790
536,965
644,584
744,539
513,878
807,506
995,524
736,596
663,946
624,888
939,505
639,950
882,672
962,535
768,909
752,924
657,731
766,701
835,806
571,778
972,610
989,988
703,603
727,558
889,938
602,570
995,564
636,666
774,823
716,922
515,942
657,799
729,659
908,500
554,617
661,585
898,858
517,555
982,644
886,556
622,576
760,849
663,756
614,648
614,517
685,906
587,904
736,533
558,515
826,706
603,871
584,711
575,809
669,801
519,893
730,898
678,628
991,827
787,811
611,644
637,829
894,629
782,671
629,854
576,729
586,924
653,752
538,979
634,596
655,527
755,888
795,603
816,694
982,609
934,603
652,669
622,854
640,525
720,937
750,920
638,808
826,803
746,992
516,508
722,951
888,620
718,938
811,844
756,994
989,790
702,826
732,897
649,651
542,659
612,688
668,831
847,911
620,863
954,810
850,728
805,530
712,823
756,881
791,506
885,761
503,642
947,885
916,776
923,708
615,730
903,836
583,542
935,620
868,644
506,942
725,750
890,939
905,603
816,912
735,900
534,632
983,523
651,607
836,765
968,868
554,895
805,527
820,925
