source,target
808,894
923,886
589,841
808,716
558,915
956,994
831,559
540,543
931,907
542,708
573,959
809,746
658,504
901,874
696,701
577,517
945,585
695,713
538,731
568,627
970,881
836,962
612,923
661,937
630,893
714,715
747,749
713,959
669,600
706,533
912,967
931,952
683,639
553,624
867,525
740,859
830,713
643,904
942,583
880,989
933,664
862,507
806,649
782,797
629,980
817,602
825,777
530,618
719,856
743,749
514,639
513,929
841,534
963,687
864,674
721,720
977,909
841,987
512,832
719,955
611,711
666,907
753,704
649,809
613,977
844,955
998,719
953,586
905,607
564,829
664,816
570,676
715,867
958,659
740,957
826,937
617,682
759,609
989,846
829,549
924,539
913,833
966,828
807,745
848,592
954,885
866,999
758,894
636,543
806,832
682,884
993,714
594,873
976,829
799,888
783,568
884,569
574,741
612,542
559,804
610,692
843,598
561,802
529,730
609,548
517,901
880,516
595,727
919,886
716,735
839,509
790,943
681,767
727,812
956,883
654,540
874,885
592,789
667,927
607,736
502,518
865,769
679,713
736,952
554,596
832,591
709,884
525,855
731,707
610,542
726,674
934,503
729,908
973,849
778,822
566,971
826,554
603,656
814,680
572,719
843,816
633,552
857,757
591,630
586,843
722,821
774,709
680,994
560,907
684,920
955,858
637,705
869,966
838,687
952,603
608,950
744,872
770,626
605,961
793,569
607,921
771,699
711,537
827,581
841,629
776,652
691,968
668,654
856,792
545,737
941,971
661,630
751,607
988,662
657,703
700,595
713,631
547,905
952,500
538,993
577,886
655,525
633,888
596,765
942,519
970,590
642,995
562,574
912,701
827,770
890,625
787,905
967,722
656,595
616,564
506,784
931,588
676,857
638,975
603,762
931,524
736,752
576,951
749,953
963,620
962,673
954,786
531,657
851,921
782,738
855,573
988,700
694,777
753,784
737,813
807,821
905,681
652,947
610,642
798,796
912,852
538,779
610,823
753,661
571,825
504,720
727,655
911,977
798,644
849,947
917,778
917,615
825,982
986,712
803,576
753,902
536,700
518,952
885,562
889,719
556,926
884,518
865,781
824,910
621,608
646,592
522,804
549,953
515,730
749,836
558,557
759,840
926,708
914,907
692,616
773,930
597,888
992,722
522,570
758,850
651,638
566,561
727,527
788,622
739,798
843,682
605,777
995,620
762,600
622,563
997,940
778,877
963,774
822,572
953,729
597,568
914,737
756,564
900,789
714,699
798,522
851,537
994,877
558,782
505,768
552,623
653,615
669,529
919,744
758,808
849,712
919,936
888,544
646,746
691,791
633,946
522,813
789,624
635,852
524,618
529,902
798,791
527,803
553,753
549,533
761,907
989,861
545,785
612,731
563,817
653,580
587,770
969,912
968,687
918,930
934,837
673,966
763,902
776,906
612,956
738,847
582,539
764,681
746,754
858,944
627,806
912,748
582,765
903,522
523,980
972,744
825,662
684,569
902,867
732,632
775,631
962,663
645,555
793,690
998,903
777,986
526,600
979,553
680,660
706,792
871,990
791,587
529,831
724,884
569,745
829,541
920,777
839,764
796,884
910,838
800,704
952,769
933,616
984,643
660,967
983,559
833,948
643,705
867,564
847,581
572,758
638,595
766,586
687,662
714,708
765,636
696,760
512,637
965,831
892,629
657,678
676,654
989,542
899,834
574,615
862,680
943,665
623,511
688,715
608,910
979,892
688,860
637,544
941,629
959,938
949,769
800,731
580,957
672,712
596,657
617,761
560,694
812,889
980,648
508,552
524,890
603,772
916,595
867,968
670,889
608,732
773,588
950,914
748,896
531,940
585,509
850,566
519,532
928,756
750,972
816,671
506,753
820,833
808,799
930,949
596,672
685,844
743,764
529,661
996,978
959,856
777,746
738,812
764,806
950,617
521,812
841,889
565,968
709,840
582,612
892,940
718,985
563,830
707,820
781,582
826,682
580,923
918,536
995,820
708,616
644,636
749,818
669,754
989,905
823,615
994,985
825,886
997,599
907,513
567,792
888,722
709,674
737,677
780,515
505,504
566,920
953,913
960,685
814,575
929,614
688,572
767,725
962,967
893,517
723,876
512,881
723,624
689,601
575,709
755,992
774,976
783,623
682,763
985,526
984,890
564,748
771,977
572,646
741,882
958,880
649,706
602,850
762,934
506,666
690,613
622,855
713,534
924,579
765,568
778,867
698,798
