source,target
614,768
683,963
511,817
538,535
971,839
850,798
907,553
521,571
695,663
628,971
704,581
555,999
773,821
997,982
719,567
720,895
579,566
591,727
545,677
953,527
701,699
549,688
870,810
731,968
577,676
786,922
553,916
666,583
527,765
601,972
903,691
917,664
732,835
988,986
731,616
554,668
868,589
531,765
541,799
555,641
768,541
981,964
897,925
604,868
893,747
794,608
749,829
669,727
727,833
830,832
866,848
891,662
897,827
989,873
753,704
623,734
925,520
556,790
843,948
702,660
700,663
628,943
587,742
798,568
758,667
807,647
822,991
718,981
521,682
687,521
732,692
741,875
508,636
553,846
743,599
876,699
786,651
628,589
697,681
612,561
880,825
780,603
728,852
718,864
809,688
973,607
879,967
845,837
807,522
744,978
663,813
806,562
875,798
768,830
590,805
678,997
758,783
640,668
657,801
956,939
935,992
875,722
543,507
835,958
557,674
732,723
667,722
772,695
689,636
697,549
748,963
680,704
500,614
533,918
941,992
705,811
945,876
511,502
803,801
767,926
736,894
965,818
630,636
703,742
894,893
942,906
547,547
673,700
932,811
628,745
743,775
902,558
948,700
814,865
765,924
579,739
678,993
515,867
909,881
976,827
590,787
991,995
845,994
949,773
610,790
736,520
597,592
760,999
614,915
554,520
960,683
945,987
673,933
572,966
805,731
753,726
805,598
770,730
647,652
848,647
684,673
994,663
511,872
580,583
944,669
784,887
555,569
690,825
957,858
542,645
726,587
528,952
690,778
741,545
531,608
836,864
967,852
893,878
928,502
889,762
760,716
508,687
833,691
538,505
537,675
813,678
635,624
570,543
889,563
609,609
922,608
912,965
939,947
963,597
910,862
842,707
531,662
591,955
908,570
727,680
820,794
944,681
513,702
616,691
910,947
866,936
820,792
979,700
558,825
833,832
798,752
769,704
881,884
799,983
808,726
690,680
902,653
599,987
831,846
635,892
698,921
934,968
592,749
743,781
591,573
733,773
553,961
827,536
597,525
864,929
530,616
540,982
667,780
638,941
762,501
992,712
627,780
919,650
556,688
949,911
664,849
809,850
710,989
911,535
589,668
992,676
543,545
595,563
535,554
738,708
516,879
913,734
988,527
794,823
797,637
760,960
540,752
578,663
638,901
931,677
685,777
943,546
845,643
721,865
511,686
545,856
644,556
671,593
779,577
917,740
728,976
814,875
936,960
531,868
952,709
970,544
960,676
983,586
652,752
976,516
726,560
946,653
746,523
807,824
850,632
780,803
807,609
634,784
872,885
866,656
719,672
593,957
609,1000
513,644
610,958
977,601
563,940
977,945
842,790
546,697
623,828
570,866
717,571
861,983
903,744
667,621
550,565
593,787
639,576
796,679
561,841
871,612
785,657
585,633
703,916
575,758
819,848
603,779
828,709
583,604
560,902
818,612
616,921
955,887
694,737
653,918
891,622
997,866
500,964
993,952
903,979
761,554
782,949
920,706
683,691
533,877
799,719
513,505
963,584
864,726
600,804
702,900
867,927
575,817
577,953
847,890
673,732
879,994
999,713
671,617
566,947
952,950
803,796
637,557
817,593
753,657
955,615
817,1000
897,939
605,566
874,864
658,809
857,799
813,982
829,625
774,699
519,800
711,600
623,847
872,833
793,961
738,943
953,762
960,934
916,802
909,898
839,823
853,882
847,609
635,687
546,674
736,693
897,626
695,576
893,691
787,698
513,920
755,645
947,837
784,795
744,815
551,881
876,866
696,610
896,869
911,858
861,811
898,899
517,793
672,736
875,824
990,529
929,617
891,975
722,561
539,528
724,544
725,965
881,847
732,979
842,836
640,925
875,782
650,607
588,697
855,599
663,872
565,978
844,880
565,760
855,554
827,839
853,911
553,736
752,817
840,885
944,771
1000,995
654,714
585,877
758,674
548,873
808,665
561,748
986,888
503,690
731,553
889,858
701,552
995,788
981,648
793,595
533,855
963,626
574,937
939,720
973,960
506,762
532,760
717,815
701,733
824,609
741,757
611,829
582,596
905,878
694,666
800,793
591,752
528,924
656,897
608,536
652,743
797,504
769,936
728,734
991,584
566,819
963,929
684,972
805,786
994,565
608,812
984,915
756,883
831,631
919,857
884,822
747,589
685,794
574,594
758,757
846,984
559,707
642,873
657,706
949,555
910,720
911,503
609,729
709,922
676,762
655,741
718,928
857,548
598,824
