source,target
707,675
889,946
650,666
794,959
744,980
866,804
655,936
611,906
677,765
886,523
851,933
645,809
947,785
575,647
629,507
856,757
899,1000
726,985
587,787
814,544
711,500
980,891
872,974
539,718
608,934
815,964
553,983
677,834
564,654
600,640
769,951
781,826
706,859
841,702
976,612
662,618
861,554
793,589
904,660
637,593
746,708
721,619
867,525
866,781
608,717
912,691
789,952
790,727
869,813
901,698
653,946
889,515
624,523
807,655
647,978
761,683
669,619
899,733
940,953
985,874
608,673
706,730
849,543
970,925
519,784
602,731
803,526
879,863
907,570
586,557
717,501
635,902
759,821
879,549
554,651
750,709
569,641
576,764
607,926
862,855
553,724
645,967
1000,892
731,949
667,610
844,896
731,602
671,937
904,631
703,543
746,807
776,978
837,721
936,597
563,566
562,568
624,909
565,571
683,676
688,584
711,777
682,947
589,995
765,837
659,894
847,506
989,868
978,649
711,587
726,832
904,991
810,576
598,716
682,573
688,925
858,674
506,983
503,798
886,929
569,916
751,844
897,693
735,722
566,865
801,745
605,546
918,945
535,844
613,757
907,600
904,703
838,571
583,596
601,986
654,684
547,681
839,624
779,975
581,681
739,679
864,669
746,583
633,912
668,980
587,707
668,999
613,577
713,538
864,631
656,934
876,521
758,601
675,590
857,795
826,997
504,633
598,648
783,804
693,716
600,977
658,541
811,649
590,804
888,669
837,829
695,841
873,700
919,765
998,933
609,922
831,901
689,913
661,618
567,614
818,621
871,999
639,804
813,584
752,606
766,521
591,696
536,855
504,796
508,906
691,777
640,776
802,867
582,879
613,733
703,845
797,515
533,856
541,811
895,847
808,744
790,850
782,534
650,566
545,736
696,523
848,634
848,693
978,858
693,963
974,791
604,751
622,932
629,502
678,524
950,909
636,911
863,623
847,693
933,852
733,520
581,933
652,519
899,889
532,794
981,530
911,546
909,611
703,936
957,738
693,519
554,589
651,654
657,825
814,679
690,619
521,703
896,961
936,532
969,507
733,907
783,881
591,940
721,631
995,668
965,511
524,669
591,625
809,673
700,796
657,634
588,580
636,585
682,658
682,851
879,671
653,619
554,954
716,601
668,792
782,891
841,881
891,879
852,856
573,924
520,506
583,564
747,952
977,758
624,848
822,953
516,509
567,981
878,598
818,686
651,514
592,614
743,725
709,695
700,911
831,614
705,534
590,865
655,984
962,808
514,802
791,841
635,855
567,858
724,655
742,746
800,609
856,954
534,617
944,658
983,537
829,602
575,864
581,900
922,663
859,656
622,748
500,718
956,659
723,989
591,526
727,773
912,841
974,509
502,960
534,935
556,805
727,625
810,850
963,762
506,557
567,542
945,747
561,864
888,990
897,775
548,629
949,837
564,688
525,582
944,955
602,675
943,674
572,660
731,899
761,616
769,780
608,779
618,585
608,786
593,573
500,780
942,583
647,788
738,555
765,692
766,841
583,769
643,654
527,560
761,544
949,572
901,834
865,619
818,720
720,636
627,998
555,830
862,808
968,718
815,766
704,592
650,763
591,725
771,884
930,746
761,524
836,734
627,789
667,507
575,722
621,525
529,503
867,959
924,745
785,718
981,906
707,948
812,737
681,851
871,614
988,927
927,608
626,863
812,806
668,946
739,742
728,594
833,580
664,812
732,549
719,580
560,798
818,924
734,786
786,880
762,505
512,807
977,880
754,628
695,529
903,567
705,653
888,865
721,685
652,692
731,963
762,701
902,830
665,568
735,862
822,734
798,694
589,912
786,889
783,540
869,707
859,759
615,520
559,731
681,545
894,561
653,505
759,766
699,508
634,596
614,616
682,547
506,778
935,653
618,890
917,873
976,977
939,697
856,530
759,605
500,504
608,654
795,650
719,605
540,951
805,791
868,576
697,716
938,569
996,645
629,871
987,931
843,999
579,726
718,887
789,831
719,816
920,819
589,914
628,955
510,978
823,569
954,870
798,753
563,811
817,542
741,991
820,987
864,725
626,711
624,982
937,546
542,623
599,963
510,994
891,502
617,745
692,871
762,692
849,809
851,733
650,838
654,705
953,700
871,695
927,860
608,743
660,747
786,634
867,780
858,972
617,554
618,606
957,564
655,968
575,900
522,670
747,622
512,542
828,820
785,672
633,876
647,873
880,715
998,768
907,959
521,526
607,941
806,529
830,948
980,819
