source,target
584,627
921,663
522,614
544,723
823,526
535,854
703,954
650,910
827,782
609,705
993,807
700,907
716,721
537,827
518,671
729,653
532,959
728,608
998,883
984,502
622,765
815,794
592,724
659,901
927,904
813,869
850,812
771,914
725,580
636,733
593,968
764,729
1000,559
867,538
688,540
954,749
898,518
661,506
675,667
581,714
626,725
860,725
869,778
973,733
955,686
968,902
901,709
570,605
544,934
978,654
739,627
743,672
773,584
850,827
979,530
509,749
626,893
891,694
714,975
584,541
753,711
742,688
972,785
688,926
964,758
984,806
520,574
758,563
517,507
939,561
922,515
851,970
907,742
778,509
930,941
601,728
670,931
738,558
963,576
522,535
892,983
900,564
914,611
740,888
985,777
948,584
567,768
627,573
546,883
506,690
788,776
720,579
816,736
734,879
956,712
903,675
702,781
945,641
578,661
665,746
862,1000
837,529
950,732
572,877
814,538
621,715
837,664
645,926
930,608
943,761
623,874
897,956
756,710
890,733
588,698
800,554
777,868
905,959
997,770
773,541
961,572
969,724
971,870
563,895
514,847
916,722
771,914
804,790
884,740
919,729
641,584
719,704
709,877
992,905
811,673
595,927
572,945
725,998
916,639
690,828
671,706
986,607
908,644
767,755
861,776
586,644
592,534
790,917
514,762
750,795
679,800
679,613
842,547
794,619
977,950
983,638
873,701
1000,914
768,651
908,574
527,843
941,885
885,852
534,971
898,575
702,890
752,790
641,944
927,676
986,737
599,888
640,615
537,881
692,853
894,939
658,623
594,930
790,763
619,762
918,792
928,830
919,986
709,997
631,636
771,652
520,822
1000,557
770,729
825,994
566,625
863,651
597,881
947,694
858,876
900,668
895,869
889,702
995,747
536,970
709,657
620,824
736,539
832,896
985,578
949,908
749,687
726,979
984,720
637,952
614,612
735,944
679,542
593,924
834,729
745,711
723,853
677,710
800,912
520,640
661,837
580,689
630,699
649,981
531,648
995,642
603,670
728,885
780,800
975,535
949,753
732,585
552,720
916,957
962,527
974,768
929,693
770,597
674,859
689,726
681,984
576,541
796,768
503,661
584,890
715,909
742,580
979,529
991,955
515,898
593,534
993,984
821,531
886,945
736,722
574,964
760,771
945,622
860,826
702,821
658,911
831,770
732,511
816,777
912,705
804,852
828,995
990,740
502,859
917,566
578,944
645,531
786,945
529,957
765,764
756,879
835,679
719,537
837,602
826,668
796,990
515,589
846,757
583,948
927,659
620,725
812,725
943,908
586,572
900,610
509,867
1000,670
655,740
751,551
990,677
513,875
581,630
652,774
541,539
791,961
654,524
524,930
840,824
961,594
673,794
580,754
682,840
929,749
988,676
571,741
652,590
832,820
586,601
929,860
829,822
978,544
790,711
944,528
794,641
806,899
924,921
620,835
820,726
731,886
941,641
862,568
611,646
681,859
765,787
739,619
698,510
821,624
876,940
651,757
687,807
927,667
807,571
943,794
700,841
974,728
742,849
734,672
549,800
913,920
589,525
934,907
904,759
577,902
890,853
917,664
501,969
604,924
815,591
578,545
779,812
643,564
685,532
821,736
954,869
666,855
577,607
843,501
510,907
638,585
791,639
917,606
974,686
836,585
556,825
523,517
942,515
863,649
542,973
867,582
924,862
932,694
859,876
883,992
668,880
688,563
676,672
721,878
943,821
607,595
762,638
976,670
537,758
526,761
894,635
859,668
541,937
889,793
998,559
793,732
535,966
701,988
909,905
933,517
553,981
909,624
859,557
514,847
597,817
710,614
531,510
935,530
939,796
727,686
586,558
695,861
869,740
862,512
623,914
543,509
568,718
889,506
655,914
724,555
934,741
502,530
646,558
700,624
545,851
993,998
933,745
545,985
703,887
537,503
621,541
762,663
990,958
919,662
741,655
801,617
587,594
784,931
682,853
785,672
973,817
731,645
923,837
842,778
889,598
888,744
873,921
605,701
819,647
697,688
556,610
635,981
716,872
806,621
939,656
718,901
867,678
908,768
925,670
949,722
904,990
917,918
562,808
928,926
583,753
656,796
509,908
921,668
539,854
766,681
605,726
698,677
948,519
945,888
538,891
535,603
949,784
599,952
777,894
975,975
764,872
878,506
915,941
880,534
804,501
772,779
644,639
937,773
706,783
699,930
587,704
838,678
902,762
695,500
581,991
834,892
659,705
761,800
868,589
