source,target
822,878
583,651
567,541
518,798
731,930
616,690
913,980
717,787
574,978
869,833
859,974
771,719
551,920
740,690
629,809
643,821
647,917
931,506
688,557
809,799
950,767
973,847
832,647
959,997
967,694
546,527
924,896
997,651
715,661
667,515
500,777
669,756
863,964
944,535
769,598
895,667
647,830
634,885
811,599
877,949
719,984
925,798
606,695
538,757
767,750
690,923
684,834
958,676
770,666
967,700
823,591
936,917
661,876
945,721
911,812
968,924
835,1000
642,593
758,934
781,651
925,877
962,952
952,594
666,674
611,782
827,861
670,909
566,801
831,780
613,739
535,681
830,790
519,850
971,508
611,832
716,954
878,966
972,602
880,962
813,556
628,732
837,673
685,537
876,844
849,824
815,975
733,860
974,674
902,944
949,758
760,502
657,681
737,915
619,765
963,679
534,776
982,677
841,906
915,690
513,843
596,599
568,750
870,652
520,912
566,742
625,942
690,583
506,762
717,749
654,938
787,860
528,927
622,642
611,577
720,722
859,613
753,691
760,591
789,735
538,947
704,610
873,553
502,707
748,624
951,706
653,625
689,735
982,802
757,832
539,527
616,697
777,967
591,630
760,684
595,528
837,804
799,529
882,802
508,908
645,729
990,904
944,714
870,546
727,955
687,684
814,750
979,847
756,740
761,699
717,962
800,766
770,800
565,660
826,835
566,598
647,586
729,522
903,998
708,682
829,810
822,679
635,630
915,831
650,744
963,600
657,523
617,852
754,997
774,951
714,540
622,852
951,910
725,756
866,997
738,648
678,947
669,657
982,727
638,592
778,712
841,530
506,889
606,739
791,758
595,727
975,888
847,584
994,867
871,592
735,506
688,948
886,922
513,805
635,871
757,526
857,673
745,661
619,776
823,528
918,723
566,541
889,543
753,523
945,795
926,656
982,751
568,631
961,929
992,600
596,710
651,750
796,716
956,578
719,664
672,586
520,549
755,875
655,738
686,586
537,895
684,644
952,536
938,737
842,595
842,929
789,664
622,887
582,834
874,641
923,972
614,966
830,852
635,805
787,661
630,974
778,982
969,972
750,567
502,826
969,954
585,779
946,640
733,806
732,959
719,823
820,801
507,795
590,615
904,634
728,988
784,768
767,957
545,503
707,945
555,963
925,652
806,964
570,850
779,864
839,730
858,810
950,504
791,803
946,610
852,660
1000,911
600,548
599,542
614,891
934,754
716,623
666,587
610,911
560,879
540,990
894,600
607,769
835,968
915,737
895,997
653,898
732,658
800,966
623,834
815,743
992,741
864,648
788,545
884,995
740,677
943,805
930,574
530,612
935,714
950,698
888,755
741,797
808,674
659,930
884,570
539,763
511,606
996,680
726,844
992,837
545,542
992,516
501,672
733,543
695,799
943,596
715,678
912,961
897,752
501,881
869,899
941,609
873,726
602,662
791,657
815,907
898,704
603,555
601,848
704,934
976,524
806,976
581,542
571,946
870,809
754,654
643,501
791,901
967,930
835,866
524,604
624,685
868,566
767,985
943,801
857,779
892,624
563,586
851,670
892,924
513,581
563,901
505,810
981,888
917,598
717,516
847,601
915,931
981,593
869,838
720,546
802,998
924,937
512,806
511,715
975,986
689,695
537,904
900,594
697,951
744,807
794,808
677,606
886,900
799,959
530,814
917,679
975,731
851,641
661,649
627,790
641,749
636,502
986,500
995,582
773,864
841,967
574,1000
510,981
905,696
519,923
992,828
592,873
947,707
594,531
956,624
517,688
786,920
689,582
812,550
672,714
530,778
816,607
873,772
922,554
701,752
713,866
982,909
541,960
928,969
638,765
831,648
695,660
694,865
744,649
719,807
502,645
875,747
691,739
620,581
859,528
891,620
948,831
587,642
872,505
801,824
620,962
617,800
562,624
608,786
748,907
910,943
533,684
869,595
500,659
988,728
537,899
991,755
707,591
655,976
876,936
683,717
836,629
677,894
855,854
653,718
519,780
711,836
533,586
574,820
846,532
643,676
836,845
774,637
684,800
847,703
746,615
956,992
976,588
1000,772
637,847
513,928
677,903
521,863
953,979
807,508
559,917
886,849
743,902
927,729
798,573
759,730
827,905
537,839
611,886
889,949
701,747
996,706
807,961
758,966
788,969
628,527
771,934
767,788
517,691
685,540
788,890
513,589
603,572
716,1000
846,801
877,564
913,545
859,933
920,848
527,825
557,788
579,547
744,952
684,859
956,588
