source,target
725,699
505,628
842,958
859,925
743,717
968,685
913,929
967,709
968,645
511,687
615,877
541,767
791,665
721,524
593,628
551,660
996,590
591,520
636,778
988,550
936,868
652,585
550,917
667,796
958,700
937,590
621,827
671,944
908,878
901,878
808,861
781,985
685,815
926,984
817,527
540,548
775,913
574,791
973,509
892,933
840,615
806,770
878,563
687,692
990,800
531,627
838,744
725,533
964,658
717,571
731,591
946,897
619,617
710,640
986,619
912,977
759,959
842,552
639,754
617,648
825,884
541,510
745,994
768,758
773,659
964,870
638,523
974,923
878,723
627,633
907,579
702,913
920,563
772,505
733,509
954,718
853,896
631,596
617,767
752,730
617,586
636,771
608,812
940,646
740,681
813,715
954,623
784,622
623,608
705,906
1000,785
590,784
911,746
691,763
552,695
795,541
646,584
720,934
679,548
779,607
868,546
864,957
617,566
912,966
600,703
775,805
906,621
668,928
719,606
907,933
841,873
936,515
863,575
907,792
747,691
745,762
998,619
741,542
635,624
524,585
602,755
813,633
864,966
613,828
530,727
654,810
753,628
690,717
652,714
635,651
585,741
827,841
587,745
971,858
887,795
866,949
994,926
714,961
585,813
951,671
696,560
951,902
507,709
652,727
638,915
601,959
802,985
810,646
789,762
659,802
760,531
908,706
766,662
974,703
772,763
915,784
951,599
569,701
557,634
962,789
822,573
757,915
562,652
885,813
746,737
580,660
627,531
598,962
508,684
746,642
989,657
829,958
637,778
689,507
972,747
933,559
758,838
574,707
619,556
569,922
793,584
867,842
545,806
969,725
916,988
811,546
993,940
688,849
683,753
816,536
907,521
532,824
892,928
959,797
882,572
547,996
707,516
991,752
951,796
788,921
777,625
614,640
973,966
897,685
661,604
802,532
768,649
904,965
746,576
798,507
821,715
950,886
824,789
602,704
993,765
785,741
938,845
561,945
990,918
651,815
879,955
789,800
920,531
958,920
507,836
758,735
758,787
674,507
815,511
785,649
766,606
673,994
881,817
746,617
983,886
963,535
531,536
627,808
815,688
566,654
507,939
862,799
805,838
679,996
507,841
830,540
816,934
953,682
939,609
797,518
948,867
965,924
504,872
733,749
696,708
541,621
842,960
837,995
607,589
642,649
571,742
701,709
762,691
818,552
701,637
724,854
551,839
848,968
911,816
801,992
563,828
998,677
650,921
951,621
606,659
545,781
994,767
715,588
625,633
687,603
734,605
937,783
914,643
799,735
541,695
588,508
737,748
690,836
929,885
604,944
587,865
775,920
927,946
615,520
921,510
544,861
568,974
991,895
629,944
561,891
517,671
500,516
640,651
808,788
634,627
894,787
709,988
676,934
672,709
690,886
830,792
561,648
934,883
877,729
568,718
629,679
794,500
693,593
755,601
759,551
653,678
639,687
675,920
503,880
828,615
612,675
647,608
566,999
982,914
618,953
619,853
991,712
848,940
662,540
923,822
995,619
616,596
640,778
554,974
797,658
899,759
531,919
633,910
804,610
910,898
968,752
532,987
537,780
923,569
959,740
776,686
884,865
985,786
941,886
991,716
599,547
559,662
880,960
693,696
856,746
851,508
723,989
632,631
827,967
606,949
886,520
824,605
672,810
908,982
625,868
683,700
828,891
786,937
791,653
627,807
843,677
724,525
685,906
593,837
853,874
635,784
879,809
899,510
751,827
845,981
798,628
614,957
636,769
907,627
824,893
538,892
514,768
604,546
697,866
920,959
947,685
583,592
616,669
801,903
847,520
615,977
770,809
684,835
625,578
978,807
816,711
909,833
817,868
855,721
719,675
738,502
992,650
894,673
870,817
894,637
749,647
931,637
882,804
783,783
808,951
733,918
811,704
768,993
528,866
650,607
755,854
820,610
622,879
938,904
737,974
937,582
595,980
864,522
893,615
776,856
593,803
695,830
689,590
598,955
627,527
759,790
835,884
752,516
738,688
757,764
532,655
809,873
806,870
769,588
834,843
946,714
878,739
584,967
508,505
966,618
898,594
689,736
738,731
513,888
859,573
875,566
719,718
930,886
957,570
549,731
951,960
943,923
777,801
851,546
858,579
575,752
890,934
515,748
576,566
842,633
824,591
741,875
537,932
996,519
927,550
771,988
569,699
592,947
542,515
892,662
743,650
934,594
661,643
532,660
559,987
600,667
717,803
752,628
638,646
656,952
734,959
