source,target
761,864
556,809
548,903
961,561
882,559
537,818
579,725
876,996
900,809
734,659
840,697
577,738
749,769
746,512
522,778
771,954
677,639
625,942
746,880
591,587
749,835
952,738
747,953
720,521
825,685
999,588
740,651
884,994
917,613
683,981
965,578
837,844
757,667
605,903
722,590
704,548
925,928
613,663
979,831
828,809
810,666
782,741
917,691
922,661
725,745
653,670
808,922
713,612
843,906
987,944
589,736
516,658
983,609
522,716
742,615
705,634
950,604
562,1000
818,682
701,919
939,626
594,930
866,858
572,623
914,917
995,759
838,955
736,768
682,847
636,767
631,848
944,692
800,730
867,918
943,663
858,510
907,584
706,771
817,927
618,959
950,859
771,850
503,845
512,657
689,899
872,747
687,578
975,947
593,671
550,892
738,659
794,635
874,975
548,787
756,521
882,818
805,572
988,507
798,667
777,875
795,930
723,853
780,657
982,881
667,751
826,515
565,613
797,807
654,971
975,777
915,576
750,554
796,606
624,502
700,872
617,862
878,764
685,715
720,998
531,710
936,924
799,745
832,824
555,765
896,572
813,857
841,755
706,831
996,576
963,748
596,991
798,611
917,580
784,592
526,642
713,714
811,863
594,843
650,825
619,802
727,698
822,559
584,964
690,834
919,567
944,770
823,951
979,952
913,773
533,638
766,908
716,550
943,651
644,614
819,520
900,655
770,818
727,567
940,703
743,875
977,897
948,877
596,811
994,534
896,674
735,561
880,893
616,607
508,521
727,680
946,783
913,833
938,869
528,555
939,609
820,660
665,679
623,629
503,697
821,527
933,883
676,631
712,671
572,516
741,987
771,515
518,719
547,847
821,595
979,963
641,529
900,594
673,846
644,668
779,710
662,653
767,745
766,679
751,840
539,563
956,914
557,704
730,679
687,990
707,687
928,840
545,664
617,669
731,810
821,810
630,928
762,744
675,755
520,616
985,602
644,718
805,911
716,901
736,684
624,871
917,763
544,505
948,695
907,505
811,989
632,559
820,727
671,596
936,828
975,953
550,992
696,620
613,786
594,684
753,826
959,543
964,743
554,561
909,891
713,725
879,543
768,719
871,775
760,513
828,577
968,814
865,572
636,886
743,756
520,817
519,749
956,717
581,583
595,739
834,808
982,674
864,930
750,949
999,681
589,768
821,745
592,762
739,745
637,662
892,586
861,938
532,749
927,794
821,523
596,745
992,980
824,934
582,523
683,529
560,595
656,689
671,842
530,695
894,783
800,917
825,887
972,615
898,612
886,622
724,986
615,522
650,629
971,935
906,932
664,584
839,712
612,837
684,944
530,608
951,985
973,953
969,576
987,924
627,506
915,897
818,945
591,714
689,848
777,636
505,721
526,533
700,745
939,721
993,793
643,824
791,694
507,734
632,726
907,876
768,952
689,543
986,980
552,673
683,677
705,842
653,671
654,592
500,854
713,798
892,977
504,861
712,868
861,973
781,763
876,596
585,928
764,971
823,715
961,900
750,997
693,992
953,538
771,748
730,997
710,808
700,530
675,912
697,872
671,610
952,574
616,885
505,578
773,577
701,677
791,561
818,645
916,796
504,559
666,646
724,667
500,722
908,708
577,788
846,801
931,501
971,649
956,954
921,806
570,723
974,949
575,595
877,670
963,590
657,784
801,980
807,793
960,838
757,749
987,631
504,553
699,743
822,609
813,726
555,826
529,666
548,974
504,899
725,611
652,815
533,827
587,598
913,605
956,559
650,897
609,613
721,698
904,941
580,534
967,891
687,511
670,730
520,914
514,833
777,707
976,870
996,590
992,567
619,712
930,833
846,698
566,762
876,516
924,696
849,546
674,764
874,806
520,584
884,611
541,589
756,527
937,862
655,548
665,762
563,561
711,800
944,558
956,632
502,946
699,960
999,742
598,769
665,873
735,613
748,547
906,662
599,672
804,943
692,513
876,866
954,880
521,782
862,604
642,870
828,648
783,511
602,565
769,660
760,930
798,570
651,921
742,789
870,595
503,604
821,500
984,940
631,726
801,897
616,940
706,934
817,991
693,885
536,836
602,637
531,718
838,865
975,869
936,776
526,881
870,913
523,852
717,643
602,955
725,584
999,723
525,611
985,583
969,620
508,625
714,902
906,653
770,586
518,573
578,633
626,501
629,923
964,915
820,656
576,984
950,802
802,996
550,941
913,722
641,645
730,618
659,916
659,619
839,582
543,877
923,924
616,978
713,522
