source,target
624,909
909,748
987,954
901,694
568,808
978,555
766,724
628,580
502,561
830,892
663,819
853,894
788,880
733,628
753,859
943,515
544,801
587,636
608,786
629,909
546,535
617,971
661,759
708,674
784,919
586,941
956,752
791,543
639,966
808,605
967,693
624,777
569,853
992,960
809,685
993,931
887,989
669,794
596,688
878,660
782,824
759,688
698,817
518,593
669,977
593,912
698,804
552,503
911,553
687,811
820,608
511,692
504,944
722,822
683,801
849,926
976,556
741,969
888,542
795,622
711,613
531,824
667,786
655,512
520,604
587,691
965,984
933,555
524,835
574,743
645,705
945,709
677,713
877,901
687,548
913,966
939,615
832,686
628,678
640,696
511,638
879,520
883,647
628,837
950,912
859,678
684,823
577,542
761,782
608,638
771,522
905,874
873,921
929,898
760,935
711,788
796,540
676,881
666,939
918,779
945,654
638,504
806,861
734,901
884,609
929,685
627,886
788,859
733,813
673,669
523,840
873,881
620,660
508,841
783,599
844,640
921,555
832,628
635,924
975,992
733,663
736,596
845,901
560,717
705,900
692,519
807,810
908,773
964,856
896,721
553,709
844,578
664,589
518,969
731,757
681,536
874,816
752,774
662,849
772,656
597,854
739,802
902,507
570,696
516,577
977,879
641,756
759,645
544,1000
519,630
849,562
641,941
895,763
736,963
789,768
935,750
728,889
608,600
564,943
681,705
642,601
983,904
706,683
808,788
559,655
1000,925
624,801
745,847
795,871
684,889
751,598
930,524
517,829
569,733
559,999
901,926
860,647
729,735
630,537
697,690
882,725
556,974
978,812
670,512
881,516
969,736
781,747
968,737
961,615
519,529
694,510
894,793
647,774
720,771
638,531
830,672
892,682
613,930
876,800
772,786
804,892
805,763
504,964
885,632
571,953
726,786
683,658
549,779
709,974
572,821
790,819
763,878
912,776
787,928
797,637
687,734
945,643
573,586
625,679
792,516
540,636
930,511
797,968
846,898
525,511
755,754
503,721
680,644
735,590
693,627
932,916
891,981
847,847
714,768
668,943
544,633
566,828
942,555
917,804
637,756
828,632
673,884
622,970
786,765
931,874
777,603
554,584
809,682
754,814
805,955
936,771
914,534
558,883
688,642
942,684
999,906
786,551
922,507
501,586
653,530
681,959
549,571
987,631
514,956
929,685
600,830
605,627
589,597
997,520
510,905
520,587
954,742
857,959
835,568
597,855
503,834
776,719
752,705
769,570
517,875
779,966
641,865
917,509
664,644
959,920
745,766
513,907
716,719
675,854
691,788
592,508
527,618
703,839
510,698
858,514
755,645
684,753
769,875
914,827
778,987
726,980
580,960
741,836
875,788
800,894
902,705
821,857
857,811
959,823
989,626
746,879
964,743
836,942
783,757
596,950
832,857
953,985
777,923
967,941
833,934
992,683
642,741
678,637
764,969
641,540
566,716
870,831
919,765
935,773
766,629
976,564
870,598
748,612
670,775
891,545
937,667
891,795
794,727
574,531
792,811
979,803
955,883
870,646
792,894
869,593
825,901
815,656
936,946
659,832
578,853
961,599
511,933
768,834
666,996
763,741
518,762
709,902
847,861
592,746
653,644
635,790
555,781
678,666
870,758
519,599
906,874
925,647
865,917
571,522
664,920
854,700
606,803
996,718
694,823
916,674
543,605
939,506
747,698
519,775
650,741
696,513
581,888
989,998
782,760
717,889
992,807
581,661
935,960
867,520
720,594
730,797
649,660
716,856
971,635
571,879
670,856
715,634
505,684
667,507
817,939
629,548
657,980
677,579
796,960
885,618
521,918
724,544
594,987
909,668
716,783
822,959
683,920
820,582
969,920
803,549
809,788
569,686
979,569
647,975
802,802
713,621
521,927
867,576
890,772
976,610
631,597
588,685
934,588
928,890
570,639
904,561
831,881
972,989
858,697
790,869
756,734
764,908
707,642
957,605
970,762
598,856
891,612
608,780
529,766
937,808
780,507
910,775
549,976
659,796
911,541
831,518
768,538
655,518
857,535
945,996
528,554
548,846
669,631
957,790
843,523
975,628
556,951
694,687
816,890
816,856
607,903
809,691
578,748
884,612
590,715
828,959
717,828
986,949
539,966
853,647
894,626
948,875
835,793
913,802
702,709
998,786
911,835
848,718
975,751
947,867
888,670
876,788
655,867
930,612
989,729
768,617
840,832
892,791
614,907
876,523
951,648
