source,target
756,971
965,694
936,689
730,886
986,957
778,845
907,813
942,501
725,883
615,661
761,911
912,861
739,902
904,957
710,526
804,529
757,718
727,724
838,672
888,867
850,590
772,928
514,813
611,822
896,768
868,872
943,858
803,752
841,766
843,562
743,514
702,907
580,732
561,746
831,544
931,926
736,730
926,676
905,570
797,922
532,865
876,750
560,952
756,536
511,621
528,980
982,950
895,801
748,972
909,515
948,573
962,658
528,676
631,641
568,867
597,916
510,616
811,669
724,904
833,970
788,837
625,505
831,634
974,529
658,715
533,678
739,916
955,881
983,821
561,669
926,896
837,550
721,801
894,655
677,938
905,925
777,580
527,576
981,623
697,517
860,704
905,816
714,924
627,513
607,883
574,902
631,767
796,526
889,974
553,932
975,900
754,798
861,505
743,932
627,666
718,704
924,713
774,748
840,725
654,622
919,506
828,897
764,627
826,611
635,899
851,827
583,903
930,709
843,917
549,557
902,584
605,633
891,691
510,586
624,545
541,767
967,802
789,626
606,648
701,820
803,845
810,912
986,643
836,857
590,670
816,559
835,959
559,855
610,823
739,547
549,526
796,831
670,787
819,679
523,501
962,967
865,781
944,629
566,834
973,994
993,619
643,798
684,783
797,717
576,638
623,531
889,530
837,664
561,560
891,676
579,773
682,525
958,600
956,674
659,804
687,606
583,560
939,912
604,751
601,643
728,521
740,916
603,876
810,632
748,817
711,757
978,666
775,593
601,666
605,647
807,626
667,743
969,962
516,732
548,993
596,651
760,988
619,738
752,543
782,927
584,814
805,676
603,652
743,921
909,922
564,988
989,689
907,826
576,953
515,869
785,666
671,527
523,923
906,945
992,702
530,876
715,866
954,963
541,654
723,685
511,716
615,606
828,889
677,653
611,523
774,908
855,604
526,757
840,631
578,810
900,922
663,944
621,624
884,556
644,630
899,920
535,634
881,530
686,986
638,984
982,688
900,736
727,859
599,665
982,851
736,864
972,950
843,829
522,879
539,694
621,718
967,836
827,519
820,730
868,723
739,981
704,980
724,785
927,620
553,677
602,800
561,817
865,571
730,650
709,524
607,884
688,698
650,881
651,798
571,979
792,820
708,592
625,626
508,520
559,873
546,540
871,635
598,785
967,669
778,733
947,592
579,747
614,595
760,680
777,851
963,680
785,713
745,895
702,517
653,957
658,976
938,584
831,514
951,802
939,975
928,805
802,687
561,981
556,608
886,680
506,511
906,972
883,557
649,854
540,941
961,663
860,727
877,950
692,842
783,684
611,929
517,677
867,923
918,683
781,910
910,703
528,820
534,692
677,513
852,935
641,587
543,674
562,983
776,659
971,735
960,652
731,839
657,907
611,800
797,624
569,745
851,715
958,744
615,503
583,757
827,638
812,663
649,636
806,662
715,970
692,622
849,995
714,975
831,987
704,676
662,918
722,986
944,707
990,985
876,997
942,906
726,987
971,861
869,725
539,884
767,601
807,814
611,937
736,739
522,939
594,720
940,946
734,707
968,764
894,791
664,567
928,769
974,991
578,614
895,980
731,645
509,646
844,899
906,734
967,883
684,695
582,681
590,981
681,916
551,993
993,573
681,578
845,668
914,678
935,972
841,641
533,744
656,994
883,508
758,548
896,821
953,855
574,978
508,718
843,751
924,525
567,673
615,752
912,763
805,533
642,780
623,814
992,856
696,529
930,577
906,813
962,554
737,612
906,602
734,562
600,562
653,692
501,743
906,780
813,970
614,682
775,838
831,846
708,891
955,834
855,693
656,704
674,841
692,949
764,994
578,976
889,946
643,1000
540,529
648,862
617,733
997,844
793,506
721,623
690,882
981,880
849,801
664,506
773,988
873,939
575,528
539,619
616,529
881,642
541,661
921,678
968,953
963,981
638,952
984,838
863,653
702,962
966,510
645,575
503,999
891,848
974,916
923,873
727,686
629,926
902,760
560,570
923,570
581,997
811,522
582,858
788,824
646,617
765,752
979,825
998,947
961,824
546,694
574,882
623,569
872,912
666,767
611,925
857,517
794,819
813,713
533,643
653,961
784,599
572,532
720,870
969,823
802,948
542,836
655,703
766,897
947,780
905,740
881,997
693,522
718,929
748,959
532,581
758,716
766,843
609,784
750,959
696,782
724,893
830,882
597,1000
852,575
815,690
902,653
695,869
504,731
750,839
970,936
962,803
611,651
908,619
