source,target
899,550
555,847
659,801
671,677
527,556
592,834
639,977
519,915
842,739
601,575
581,810
664,544
535,917
666,916
817,756
700,656
522,687
670,658
973,624
968,713
629,918
779,820
876,798
706,993
967,854
668,996
779,653
542,610
800,732
659,651
913,865
816,687
653,891
979,871
632,872
638,501
884,595
814,859
737,519
725,985
981,684
670,996
520,755
555,581
931,520
618,907
820,711
508,669
845,828
816,578
944,723
915,844
638,608
504,966
942,875
812,580
584,565
825,506
522,830
755,564
961,538
812,535
988,653
933,553
665,606
932,934
631,661
854,843
981,963
944,719
881,618
878,564
563,941
815,717
567,705
755,661
942,762
782,945
961,809
637,562
959,660
853,759
592,612
856,522
876,587
982,545
538,645
735,633
760,812
746,943
561,561
703,895
787,510
695,793
778,638
758,647
673,964
641,789
752,812
709,880
913,693
786,921
500,852
925,836
603,703
871,658
564,512
727,603
898,948
875,573
845,891
596,633
577,798
505,834
792,554
882,972
703,737
687,749
788,632
696,624
561,823
545,679
981,713
917,667
924,587
840,680
708,664
815,986
653,596
711,716
797,781
596,864
520,520
980,840
910,724
633,950
550,893
619,856
779,662
909,858
627,621
596,799
954,813
696,696
939,603
794,622
982,870
944,811
656,721
597,663
619,762
894,745
778,576
522,688
565,968
792,911
848,728
810,738
638,511
531,673
751,898
627,597
877,824
640,516
875,921
760,890
711,523
951,891
683,591
780,720
724,726
654,706
816,875
704,725
765,985
813,720
867,731
843,866
955,907
544,895
556,612
986,537
579,889
853,791
913,563
581,620
685,551
635,989
631,662
716,705
745,714
863,844
804,606
520,727
819,712
558,668
675,610
968,960
744,693
804,926
725,747
728,691
870,520
933,609
655,514
590,762
874,659
545,620
533,772
938,607
809,706
731,519
550,857
818,975
913,999
646,905
516,574
980,671
549,575
616,863
812,930
965,717
680,804
810,504
633,639
766,548
899,786
929,777
641,555
786,946
665,992
547,868
550,608
634,817
501,964
717,649
516,841
930,724
727,710
693,553
688,630
616,842
721,991
894,546
501,610
581,658
705,943
572,599
715,534
958,895
542,564
684,860
837,743
970,831
765,600
750,503
658,916
893,621
839,899
694,640
546,645
986,640
519,943
719,837
736,785
946,780
757,786
552,556
890,914
639,978
822,525
760,963
521,952
721,785
515,953
746,856
997,628
513,537
605,763
969,700
922,731
766,579
913,933
608,956
685,574
517,792
997,891
588,605
761,995
608,537
796,604
814,905
911,883
935,529
618,614
958,643
696,790
552,834
836,537
732,616
674,980
572,608
630,530
777,862
968,834
622,850
998,948
881,671
720,569
652,763
946,582
950,544
750,793
726,995
818,884
503,504
592,974
762,912
837,679
834,663
714,949
654,973
925,542
746,823
672,895
915,670
730,983
859,693
795,998
683,855
833,730
974,906
571,691
508,905
655,643
960,760
822,980
718,935
997,768
734,565
786,651
596,691
521,832
880,951
789,620
885,898
919,555
960,920
793,897
885,685
643,802
994,826
794,671
600,936
751,842
891,729
791,600
521,844
577,977
747,746
995,900
812,604
863,688
819,941
997,922
523,601
556,675
756,929
692,1000
623,800
812,829
586,979
671,684
789,892
615,656
806,903
518,827
960,957
987,536
903,809
721,658
524,706
729,741
950,782
820,837
1000,565
669,680
912,837
990,936
523,879
605,670
808,507
730,731
862,651
646,639
731,750
882,615
769,909
666,691
525,800
830,630
578,962
763,537
959,651
974,712
799,591
655,503
603,549
581,728
777,914
709,621
917,877
919,973
500,824
578,1000
896,657
530,790
635,977
723,918
557,959
964,842
937,635
896,687
666,533
656,945
560,503
610,615
806,781
741,895
535,563
722,673
733,840
939,680
621,883
634,605
794,723
702,510
1000,808
675,848
765,732
725,893
632,969
966,788
843,912
696,896
711,677
522,816
952,884
826,929
850,631
801,946
603,924
749,818
631,524
592,831
788,702
993,829
845,793
594,705
534,581
966,733
615,806
555,821
801,825
939,588
684,880
797,851
561,829
846,837
553,908
645,662
516,971
990,613
945,743
625,813
648,690
910,998
583,627
604,537
781,621
509,852
858,711
655,619
856,524
929,521
566,810
699,844
965,549
978,712
585,754
859,599
514,810
887,777
502,672
566,940
542,550
