source,target
790,878
515,586
547,941
741,879
750,964
630,871
835,671
642,674
891,632
678,868
995,861
610,839
595,755
730,589
796,751
947,514
656,982
896,629
655,828
630,926
534,526
696,600
521,944
717,546
926,820
966,661
742,919
669,727
625,884
749,660
817,726
595,792
572,918
588,785
562,554
735,999
702,586
957,744
945,523
681,962
843,703
593,805
562,872
816,722
506,575
554,585
515,986
756,682
911,803
738,680
859,854
515,803
990,894
650,709
635,868
785,505
878,932
867,527
548,846
689,789
512,924
887,759
983,948
889,894
883,720
754,907
534,974
686,702
762,514
903,677
968,510
862,671
796,836
894,533
812,662
612,901
706,982
626,876
586,576
795,956
699,911
778,681
644,660
503,801
619,898
732,606
621,749
677,737
973,541
711,939
862,822
756,970
808,724
515,708
562,992
536,954
975,712
589,658
864,557
729,763
854,504
841,525
600,978
533,906
640,903
513,730
580,539
838,977
840,872
750,903
803,923
893,552
643,645
634,565
685,623
938,925
894,868
997,855
562,583
974,809
812,533
952,620
763,552
594,790
990,932
917,793
622,769
983,932
838,901
933,530
675,680
525,788
506,945
696,806
919,937
929,557
993,530
763,692
594,614
679,913
610,810
595,612
565,934
696,724
699,781
799,768
594,514
565,582
847,737
545,971
719,658
967,561
976,833
716,561
932,967
866,544
655,799
749,721
775,947
612,566
635,570
956,832
914,999
875,914
825,613
853,642
706,535
528,598
889,936
938,1000
956,587
512,653
786,999
892,797
909,976
671,718
798,747
592,723
975,936
712,648
561,945
934,802
996,688
662,623
663,909
692,999
914,734
830,531
660,574
872,615
942,576
798,553
999,527
874,604
918,836
957,563
969,553
513,625
830,790
780,640
858,559
754,787
735,642
594,826
778,692
897,742
606,799
931,796
802,818
699,561
521,550
911,515
749,763
863,897
776,587
639,905
992,564
979,795
695,714
994,758
876,651
875,929
646,598
924,529
924,549
917,515
588,959
968,935
958,587
597,804
657,749
865,588
683,985
746,819
682,864
629,879
986,734
846,579
817,973
897,832
691,514
833,672
546,708
677,991
563,523
659,556
792,778
932,654
983,508
742,929
696,688
755,760
594,990
832,837
896,771
711,521
741,508
748,689
901,744
612,898
697,670
840,579
685,856
720,536
995,719
616,746
805,729
605,909
674,804
709,524
751,689
703,841
797,539
763,691
918,940
894,995
586,944
642,504
970,910
766,813
751,617
737,768
687,710
684,742
666,903
850,587
888,857
508,521
868,854
812,848
923,754
889,630
739,530
981,730
606,508
652,960
831,535
903,663
906,532
526,962
985,624
631,882
792,786
829,657
836,709
801,934
527,877
620,857
791,657
604,607
919,626
821,523
774,594
708,714
647,846
808,881
504,756
537,887
946,513
902,715
804,604
844,535
543,890
535,962
887,620
685,606
545,930
575,982
621,555
753,611
973,933
711,883
890,762
773,983
601,580
811,686
638,998
724,708
695,788
541,822
720,676
964,849
626,840
540,702
649,576
514,744
790,644
629,940
929,933
939,806
552,992
630,941
823,854
605,794
700,629
695,591
882,665
990,694
855,775
807,798
734,667
627,580
913,776
688,592
790,979
744,585
621,758
903,981
587,944
509,511
519,898
682,877
914,766
666,534
983,687
596,760
875,668
770,650
635,928
812,528
901,626
570,871
756,757
661,990
635,510
673,792
626,528
952,813
521,582
825,920
955,949
739,520
761,959
926,846
606,537
674,637
965,532
661,584
706,813
959,881
578,673
752,938
790,994
602,501
582,716
835,850
736,769
828,827
928,776
830,654
538,881
667,851
526,734
628,622
624,808
695,968
769,766
906,615
802,839
669,540
920,916
872,632
594,707
585,665
644,931
884,777
508,636
837,713
699,502
815,810
504,940
701,558
829,687
598,770
938,890
520,820
587,575
756,663
783,527
765,959
942,638
667,622
683,695
597,575
613,570
634,677
690,907
981,995
937,970
848,822
833,759
535,766
987,876
753,950
636,923
694,768
500,746
796,893
637,547
884,725
893,992
729,928
862,694
862,934
891,950
581,514
812,840
934,516
574,902
518,938
602,906
624,883
894,597
536,628
584,936
670,803
631,991
820,972
507,619
897,976
780,956
509,524
979,560
556,572
548,655
758,725
609,770
912,538
844,556
990,687
969,588
934,960
985,942
935,920
966,629
870,855
