source,target
618,542
719,784
882,911
651,870
801,750
937,601
952,768
759,883
590,685
687,721
719,651
677,952
819,622
822,725
767,536
699,534
563,517
579,614
988,923
706,904
817,817
835,546
634,504
652,569
635,890
668,935
646,727
771,587
656,770
908,632
957,927
621,901
823,889
949,553
601,957
778,751
797,629
932,522
829,800
764,938
759,529
899,572
818,727
611,515
922,689
864,637
809,854
832,755
980,652
782,502
934,797
626,730
639,882
704,856
775,595
915,728
713,960
878,803
522,765
559,897
658,884
783,728
855,896
638,734
564,511
761,977
890,822
879,711
996,538
709,997
784,868
733,543
578,930
776,999
904,802
559,720
512,866
523,929
902,959
780,972
617,990
708,644
919,566
732,980
575,563
830,528
742,646
500,934
536,904
522,605
887,870
597,685
787,776
600,917
612,571
572,961
579,761
916,686
884,737
853,851
546,996
586,700
930,714
876,710
976,536
910,553
649,743
982,603
612,590
836,848
539,757
995,985
645,522
666,751
812,806
648,706
810,740
656,575
636,661
820,794
974,612
657,550
741,568
570,932
927,563
862,757
590,536
559,987
789,697
577,949
544,806
549,822
977,574
981,570
841,948
668,781
610,627
602,984
978,954
931,852
677,610
508,900
566,848
928,760
778,538
733,533
873,663
528,655
632,915
926,838
571,539
848,509
753,530
779,704
968,656
825,563
804,600
678,825
773,638
949,547
651,621
565,679
913,801
802,853
603,525
745,917
762,969
727,608
675,819
603,590
740,844
659,594
865,627
881,595
850,573
513,661
910,793
799,738
823,844
796,546
908,962
521,785
678,556
572,584
851,866
917,735
726,851
848,731
808,545
528,756
730,546
646,538
545,854
921,649
826,987
808,684
630,583
761,723
783,947
808,512
977,633
986,969
550,648
663,951
980,939
869,722
966,742
731,774
530,946
636,944
720,950
899,819
537,949
935,926
550,672
614,936
513,915
762,875
696,845
877,865
957,544
657,895
579,581
968,619
796,936
853,694
528,707
690,866
537,820
931,565
813,919
977,510
546,830
973,864
948,735
632,814
917,933
871,692
702,939
818,977
523,764
589,934
790,948
712,830
952,719
956,800
704,995
645,723
821,988
697,904
616,837
836,750
951,565
818,766
567,593
925,546
887,695
714,691
527,695
766,728
970,575
591,880
968,510
523,844
906,800
819,667
600,781
845,939
743,548
799,713
924,863
867,807
850,871
926,816
768,507
831,537
920,508
723,604
909,507
919,604
689,853
509,650
642,739
566,752
904,641
530,500
624,619
554,789
973,924
945,733
587,582
866,643
632,639
664,699
555,864
848,579
585,793
908,644
709,777
691,764
677,507
876,658
561,879
749,552
952,875
577,974
993,817
964,831
620,922
596,786
733,685
892,819
761,980
523,971
703,874
994,616
999,881
838,781
787,828
900,815
893,726
830,938
876,678
602,957
805,950
952,736
760,618
927,594
548,862
855,830
848,835
538,957
692,565
506,961
600,830
941,538
552,899
956,798
750,681
857,843
849,700
787,641
945,582
570,576
896,706
835,998
932,767
735,650
814,537
780,762
589,875
714,646
638,578
916,862
990,525
951,692
549,758
937,799
708,837
920,888
890,995
939,721
908,938
611,917
624,980
979,892
807,930
634,574
657,917
623,654
708,599
905,763
830,810
630,646
617,891
555,554
754,686
693,630
536,568
504,684
705,864
529,628
631,666
631,510
514,859
675,864
606,731
556,588
751,743
508,963
828,632
712,627
563,967
703,692
751,901
692,932
811,964
999,616
884,631
809,632
553,979
635,634
861,612
950,891
841,890
810,700
807,881
703,549
986,541
798,839
807,804
635,549
518,919
891,702
993,688
604,776
995,978
706,535
624,558
675,902
660,581
797,734
679,744
674,539
911,853
647,956
829,958
634,932
991,799
686,854
565,978
984,703
531,538
653,736
990,957
883,741
581,761
913,971
675,763
774,597
976,675
901,970
526,871
658,615
713,623
524,650
605,909
668,998
846,569
675,507
772,981
658,941
568,672
751,616
762,782
961,594
778,701
862,554
949,782
667,750
652,896
794,518
525,984
560,706
648,520
633,565
693,750
953,562
825,732
501,888
773,800
900,738
666,708
760,782
769,758
709,871
576,712
771,502
519,530
777,611
927,559
765,713
836,781
714,919
987,979
570,541
824,865
757,579
860,621
819,695
833,513
881,771
725,974
755,648
994,568
971,946
