source,target
993,903
981,848
946,678
638,523
567,517
888,722
717,605
772,509
832,871
803,659
834,973
596,598
828,864
843,887
857,575
544,942
746,978
646,583
783,520
845,913
599,894
701,973
840,756
906,677
579,863
563,963
649,580
898,732
732,849
763,537
600,913
955,749
930,936
990,845
792,1000
514,856
664,528
717,673
645,919
896,888
812,867
848,837
897,806
991,598
651,910
784,924
895,625
605,651
948,657
590,578
632,837
568,899
992,647
962,628
604,872
845,888
561,996
876,588
861,693
581,539
757,554
996,512
727,989
785,535
634,518
879,949
547,937
939,528
599,905
616,639
608,995
660,561
638,659
884,574
822,942
530,902
920,918
688,899
600,664
874,881
746,754
524,875
997,692
632,584
856,901
732,534
872,915
908,710
589,656
945,570
636,739
504,625
701,537
818,796
722,534
675,711
914,510
645,791
558,760
959,959
638,916
683,704
653,747
830,520
811,554
968,970
980,644
638,965
727,546
842,610
977,872
583,761
618,810
514,621
534,642
536,946
765,621
562,971
578,741
902,533
851,645
942,976
921,663
837,549
617,819
585,859
976,789
863,890
641,902
666,749
585,955
942,633
920,634
789,526
699,933
765,823
893,928
771,899
682,669
551,597
568,761
680,703
768,644
552,827
747,536
986,534
735,543
828,558
871,666
564,521
927,582
585,633
847,593
775,561
705,936
574,585
826,678
623,519
896,883
853,532
630,657
534,869
744,703
728,617
801,556
648,830
814,942
538,792
526,629
531,821
934,682
516,534
587,766
892,614
609,604
811,799
522,828
794,854
582,842
985,738
524,948
792,602
549,970
815,677
583,734
893,621
670,762
688,937
904,871
573,947
875,778
679,978
741,931
943,733
930,891
753,877
743,898
600,956
925,914
968,536
578,855
902,815
725,905
649,792
514,737
912,694
866,984
727,990
902,830
943,751
784,764
857,813
821,629
798,543
822,543
904,522
518,650
981,689
604,846
872,834
640,951
716,557
624,678
768,546
850,753
959,737
844,777
630,618
987,619
826,840
524,820
906,672
696,535
532,924
792,822
996,864
939,775
736,631
651,807
661,953
583,699
731,939
911,745
805,944
761,805
740,751
547,855
833,666
796,767
856,921
717,873
504,609
931,939
680,605
967,830
645,853
854,987
608,896
571,566
626,532
648,933
758,854
883,807
842,525
509,689
524,835
853,502
730,905
952,557
663,510
988,511
840,979
533,775
684,712
816,607
898,954
725,880
804,518
789,591
784,626
623,716
828,784
920,872
687,875
596,674
754,559
630,752
605,780
534,981
987,502
536,992
817,573
729,681
837,611
963,788
953,971
695,631
947,881
992,972
532,922
942,613
522,844
797,527
564,714
820,896
989,810
632,523
739,507
655,721
581,808
532,810
571,668
930,975
886,653
802,957
606,899
679,706
781,921
906,684
935,913
738,600
755,873
931,507
675,556
628,510
566,665
548,523
706,609
618,892
572,902
595,986
827,996
693,893
939,813
719,921
908,899
824,824
746,509
725,710
630,687
523,523
522,884
991,653
738,691
794,959
919,785
573,709
603,1000
732,513
504,938
769,768
857,742
975,814
573,743
520,900
910,907
678,603
529,594
632,795
621,930
608,749
937,569
740,692
877,589
745,943
621,653
713,998
730,758
545,779
751,694
895,672
946,898
780,851
916,516
969,548
896,563
883,931
729,819
838,833
688,990
874,644
954,729
928,772
997,739
569,824
610,527
633,847
839,820
820,530
946,758
873,626
966,843
912,881
693,860
806,761
579,508
999,772
860,956
919,834
894,979
875,925
795,737
905,908
859,767
843,923
519,756
751,528
714,941
991,943
897,510
897,583
887,716
831,535
679,857
637,995
910,502
530,653
641,654
605,916
873,954
994,584
601,524
527,999
972,669
769,580
622,685
838,617
622,651
737,518
901,980
831,574
507,831
921,983
659,969
988,937
589,910
677,697
777,717
659,872
942,906
616,680
819,887
786,966
681,992
577,565
894,633
653,687
645,864
843,725
937,748
834,725
828,865
931,522
669,805
692,581
690,844
886,935
990,829
932,940
549,697
595,768
775,960
978,780
577,729
624,993
906,820
563,620
839,741
866,691
895,866
960,928
625,695
840,547
870,761
778,695
860,567
580,523
531,835
907,721
976,601
766,623
607,932
750,746
925,837
990,605
741,687
622,531
922,777
953,812
599,561
566,699
791,769
842,579
972,608
828,907
826,594
