source,target
635,638
706,682
983,981
669,764
540,641
621,680
656,555
537,877
614,768
509,695
741,783
957,741
633,840
868,615
970,526
998,633
672,643
951,756
856,848
556,758
904,785
685,862
686,888
873,583
853,857
949,877
961,531
619,643
664,525
739,515
719,544
642,663
607,729
780,703
959,730
760,523
971,775
868,774
786,589
556,528
869,558
913,793
993,510
528,926
853,681
707,797
692,928
649,692
907,634
699,607
611,729
722,926
862,906
905,947
890,834
578,548
632,568
733,947
643,503
814,830
887,513
727,711
855,960
532,944
662,805
543,991
846,612
926,826
598,835
573,574
549,824
885,581
849,747
746,925
955,576
922,748
687,971
799,745
739,636
803,995
788,671
512,746
798,857
990,582
509,563
529,997
980,819
900,538
516,945
697,852
535,917
965,709
617,601
745,772
787,1000
825,594
606,949
895,557
626,967
723,948
820,522
628,894
908,957
677,728
756,641
969,688
989,777
607,717
603,718
574,973
663,930
699,862
989,738
955,746
684,528
603,639
896,886
835,819
584,578
718,545
778,784
563,502
938,615
642,526
731,574
825,609
557,934
972,766
608,674
928,546
519,712
978,660
553,684
997,705
579,987
639,630
849,879
932,640
971,621
984,857
539,973
639,730
577,765
829,572
878,637
796,939
551,864
600,530
600,860
907,977
644,566
711,881
983,655
848,817
617,764
765,598
852,928
761,671
552,962
662,902
870,767
680,850
549,796
720,828
819,813
839,719
977,977
540,855
929,530
709,925
896,814
514,856
875,685
911,991
900,780
568,827
645,516
773,667
559,925
590,889
900,672
694,987
768,970
941,901
749,739
913,920
600,622
959,613
955,618
891,566
589,693
988,688
678,516
753,943
930,864
876,760
949,656
877,778
778,934
598,698
580,697
772,890
953,579
631,657
994,630
587,568
924,671
654,569
941,531
976,816
942,693
547,696
791,859
540,926
993,705
716,626
577,932
699,767
561,723
682,532
681,798
900,594
830,706
895,853
691,838
993,661
999,859
502,856
633,771
976,823
831,770
902,859
754,753
864,670
605,740
745,829
530,915
666,677
620,823
813,687
733,580
610,527
785,611
994,578
649,690
655,668
717,679
806,617
870,534
879,752
844,885
961,886
863,877
773,837
706,707
815,927
584,964
715,661
955,715
920,582
607,790
767,697
952,662
800,740
961,535
818,907
991,942
999,775
651,647
579,832
743,785
663,518
666,690
694,669
950,557
626,751
611,674
865,902
631,794
779,599
899,970
596,584
688,518
974,762
543,779
688,576
944,506
995,855
958,902
968,990
878,983
958,902
737,577
948,719
656,796
823,725
839,505
847,973
744,624
876,582
767,671
955,719
551,766
516,909
840,575
673,524
649,881
838,556
771,938
718,820
935,504
990,991
555,966
805,890
911,673
960,576
507,749
616,884
923,982
603,551
881,715
568,877
735,749
846,619
623,589
864,800
894,706
672,701
750,873
641,924
816,532
570,683
832,644
549,535
586,833
774,556
882,955
918,633
973,947
835,591
770,702
783,624
998,523
606,531
990,777
708,968
653,878
844,608
558,787
990,905
504,811
904,843
607,716
732,987
976,775
726,643
572,800
754,835
707,808
868,717
816,594
939,742
828,931
848,711
547,567
722,970
989,558
882,898
846,559
930,642
893,806
891,793
718,519
589,802
619,844
589,593
521,616
819,606
858,507
607,842
656,564
683,635
862,810
885,581
980,546
990,623
861,643
680,524
595,872
513,677
637,970
979,517
930,785
513,598
641,695
570,611
813,784
831,656
868,683
936,829
655,954
701,775
614,933
766,688
838,864
546,674
655,817
902,720
672,555
899,719
867,504
841,720
726,526
917,869
657,804
911,776
805,619
680,504
947,794
929,582
628,602
711,733
907,812
939,513
905,799
867,525
645,577
647,600
581,837
863,726
840,690
738,768
968,796
808,819
519,806
548,548
907,568
638,863
516,506
734,727
571,668
614,982
821,856
572,905
769,718
738,711
701,727
917,689
648,668
670,940
955,911
715,897
673,566
960,533
700,900
555,546
511,913
916,773
775,680
571,539
823,927
690,864
538,930
880,846
770,826
771,749
956,847
845,745
980,519
878,815
856,698
784,785
788,903
740,649
702,744
607,935
730,975
654,999
755,522
596,904
846,966
770,700
549,664
798,786
969,632
661,635
873,591
798,715
525,608
905,801
884,921
794,803
774,651
715,975
830,899
707,673
