source,target
522,953
831,673
910,707
722,568
984,679
829,708
861,777
887,736
995,617
830,994
545,771
524,895
763,546
520,552
737,726
845,529
978,686
993,601
956,668
539,935
794,582
810,994
863,555
812,606
522,566
658,976
837,992
688,636
803,653
744,730
822,550
749,622
939,650
849,901
843,631
906,575
583,968
687,635
799,695
589,635
889,578
589,589
643,976
730,777
636,716
574,838
663,591
781,706
864,792
874,754
993,938
803,936
665,596
606,661
526,873
523,945
707,668
950,926
693,515
927,714
880,514
673,886
617,779
696,995
533,795
638,997
995,858
597,669
515,630
987,944
596,500
717,993
802,653
607,746
935,511
737,750
644,800
701,866
888,920
790,745
648,787
836,617
676,550
679,535
523,593
544,924
790,990
589,538
538,704
643,625
666,524
576,669
569,851
843,943
976,962
898,947
889,781
908,813
607,522
524,800
978,684
946,814
1000,719
932,899
648,981
635,727
993,615
975,924
845,996
666,795
545,568
649,864
939,759
558,780
680,719
773,785
742,621
956,698
925,678
637,720
832,950
898,666
984,893
674,750
521,596
997,993
605,992
873,862
737,905
550,895
566,890
746,572
581,919
744,564
846,737
997,765
560,758
848,862
507,958
948,631
952,515
711,515
825,891
727,785
917,926
775,511
579,666
574,871
901,622
508,658
661,980
824,780
935,852
858,583
517,742
512,693
792,522
729,976
688,806
840,940
859,607
544,890
509,536
538,859
640,680
740,543
657,630
729,660
596,517
732,524
932,669
664,562
671,589
944,862
681,563
903,584
543,549
824,829
778,510
653,979
528,594
798,730
954,708
821,558
856,972
710,902
758,761
732,972
903,720
674,505
990,965
917,847
543,628
825,821
728,574
657,798
574,774
835,836
873,586
707,857
927,785
847,896
671,921
820,674
549,557
793,875
641,764
763,861
856,1000
507,939
980,789
916,876
524,684
612,806
788,943
554,846
805,702
660,569
548,690
975,994
580,679
529,956
730,666
682,960
771,680
606,961
616,773
847,680
863,765
886,642
654,703
731,696
536,549
891,745
652,697
796,601
988,512
757,712
812,807
612,902
782,635
532,855
846,958
581,812
620,637
654,899
606,562
846,894
974,843
851,509
742,979
518,940
741,598
900,911
831,976
524,623
831,744
695,791
924,937
512,611
929,539
961,902
912,716
892,689
837,561
731,539
706,766
909,601
982,503
952,658
575,857
715,722
682,956
955,633
724,508
716,683
909,520
656,835
838,625
572,501
881,868
708,581
833,853
945,820
803,594
808,638
772,917
649,799
804,951
573,768
887,991
612,743
982,807
620,812
606,585
589,765
876,502
875,650
648,533
799,682
638,595
834,721
676,759
713,807
751,537
781,580
734,922
994,659
993,610
791,571
545,934
751,644
899,911
831,725
836,550
540,930
839,717
622,874
884,810
657,766
734,774
647,655
670,930
939,517
842,801
641,691
787,625
843,562
806,596
837,587
631,951
678,760
996,816
991,679
955,550
592,735
831,733
520,540
919,996
551,666
507,825
957,910
988,848
572,768
977,880
808,605
861,871
637,854
573,596
590,671
622,947
582,708
535,974
600,768
896,662
910,946
943,683
571,773
711,959
631,771
902,626
833,768
681,674
704,752
801,868
873,706
783,509
655,542
560,829
996,909
506,804
907,993
979,679
839,930
947,535
834,989
531,764
538,514
777,825
545,1000
783,748
679,954
947,900
529,746
916,822
513,957
800,726
671,757
526,545
685,757
950,864
590,927
877,529
650,840
964,672
900,728
573,958
993,534
940,826
707,749
595,772
592,867
538,801
894,581
676,542
826,909
804,827
560,545
751,848
997,699
764,902
849,757
688,963
544,814
811,788
625,773
988,782
640,666
541,500
589,856
577,914
867,748
806,858
628,984
876,917
790,813
524,939
744,689
669,894
686,856
669,968
691,828
802,832
526,651
703,930
548,541
638,816
724,902
637,663
721,939
509,653
593,631
723,690
784,673
853,530
788,891
748,503
929,687
928,882
869,660
696,982
846,946
834,559
908,553
780,700
662,849
725,682
705,566
817,887
555,836
848,522
852,814
913,726
798,680
917,543
635,511
546,946
733,866
943,764
560,934
781,574
542,792
865,610
571,869
531,876
768,890
556,896
892,725
997,612
613,568
826,583
936,527
595,955
951,890
616,581
701,990
937,914
546,902
539,919
551,761
755,542
641,800
550,571
966,637
586,541
781,606
