source,target
557,507
819,935
536,630
784,527
547,684
542,810
628,513
677,703
630,771
636,578
975,862
828,976
640,879
725,624
841,568
633,749
712,951
945,880
948,858
550,648
659,946
727,742
798,619
797,559
754,745
705,681
533,963
867,910
880,714
933,600
734,860
686,929
667,958
709,908
740,735
942,922
801,954
572,578
706,764
880,638
890,621
805,993
571,599
984,707
829,999
901,548
941,798
597,508
795,682
798,591
654,975
682,881
841,920
711,594
743,694
569,655
688,852
759,704
993,933
771,754
861,576
693,829
632,959
544,865
560,626
601,774
570,501
998,698
778,643
833,934
636,621
653,532
771,887
678,972
527,560
997,523
932,855
846,786
907,562
885,668
675,643
678,618
760,781
719,966
542,584
998,988
818,800
758,573
793,967
918,865
803,594
911,520
673,759
971,908
765,711
954,759
909,526
761,502
741,760
695,686
878,955
748,950
873,614
692,943
987,891
996,500
748,835
816,927
856,889
664,813
733,970
628,694
877,898
732,693
806,669
962,518
829,917
541,872
937,520
678,679
577,862
520,722
992,933
707,849
679,739
787,517
757,578
683,826
556,637
546,746
576,911
949,875
906,515
887,759
514,903
994,506
862,512
577,675
806,695
991,807
728,580
715,936
988,745
782,944
682,841
533,858
949,773
895,508
545,761
957,965
505,756
667,875
585,586
783,566
796,817
602,749
571,894
799,855
599,501
522,855
805,789
576,969
524,997
782,955
787,563
847,621
539,873
568,746
874,891
850,533
767,941
745,922
504,992
595,753
986,849
579,732
867,819
996,910
652,637
859,893
853,601
858,939
521,902
782,626
829,550
875,719
753,971
524,823
562,623
705,537
604,878
769,987
719,655
854,749
721,546
817,649
917,943
548,768
541,565
809,770
747,979
883,974
735,757
763,542
988,806
864,533
513,838
917,586
659,580
796,565
963,861
693,569
898,924
820,906
562,658
851,989
964,909
857,721
964,973
526,791
695,689
898,693
963,574
997,788
775,694
559,644
920,657
601,554
902,639
680,765
721,602
744,542
504,824
902,914
778,781
734,562
859,719
888,805
798,718
652,519
867,916
714,995
683,922
504,720
684,524
635,973
833,870
958,660
766,744
699,808
557,930
909,601
652,994
796,887
682,870
608,659
550,849
581,717
678,923
518,747
675,671
872,852
592,759
989,941
641,529
759,574
590,856
618,963
743,893
794,814
834,650
587,966
967,860
870,639
528,539
800,850
849,724
985,611
515,690
862,715
872,601
608,797
946,758
554,787
631,783
857,520
566,688
711,691
949,622
749,502
795,812
917,893
525,920
753,593
950,867
989,690
622,769
762,669
923,832
634,500
602,947
717,788
931,600
898,517
827,878
735,622
544,885
909,851
717,777
851,887
920,892
987,757
780,507
737,612
784,952
963,953
872,555
658,945
665,556
745,679
811,606
926,980
688,544
702,594
841,781
728,544
937,767
987,765
724,576
921,862
903,954
601,627
748,813
655,792
581,670
830,975
975,593
958,961
938,660
972,668
646,543
516,580
536,750
970,510
705,905
975,788
530,973
818,663
794,685
702,691
938,976
902,946
746,681
937,942
646,992
710,697
607,955
703,735
789,548
927,561
957,957
847,797
955,927
971,806
634,581
730,762
689,902
604,864
971,894
700,732
802,850
602,681
771,616
913,877
789,676
946,634
608,857
547,526
714,664
521,847
550,845
805,733
703,605
894,794
976,550
651,752
827,991
795,539
758,824
974,648
972,900
944,848
630,622
517,825
980,854
684,573
690,745
837,722
848,763
864,850
778,716
598,994
846,809
699,643
806,845
688,847
611,759
828,638
957,874
960,844
733,836
716,889
768,885
949,759
645,549
789,684
609,584
616,734
829,671
547,757
512,877
847,502
725,969
767,579
936,895
662,888
989,968
589,589
505,998
518,900
557,953
816,848
837,890
625,850
832,631
997,694
552,706
537,739
907,949
937,925
937,753
928,507
881,589
886,847
829,901
916,637
794,829
924,892
517,569
871,756
603,752
896,710
636,524
619,576
603,921
925,743
727,640
919,751
605,594
798,880
933,910
631,577
994,592
691,895
721,508
620,717
607,587
673,767
860,726
637,581
892,592
786,640
668,614
807,910
659,800
854,733
578,527
532,625
998,617
854,555
894,527
805,899
702,976
857,810
986,571
906,926
906,787
862,801
975,620
574,864
544,609
895,897
978,982
580,654
797,510
924,699
