source,target
979,965
639,755
680,1000
879,640
732,787
746,903
966,693
613,876
652,569
667,557
646,718
698,750
926,902
653,734
607,550
587,931
967,937
834,959
808,813
716,517
657,738
704,862
925,976
966,507
665,827
732,919
888,534
643,548
570,546
598,994
992,618
910,676
848,741
851,600
713,811
645,933
856,826
500,577
813,649
791,527
555,863
977,987
624,815
959,771
948,814
560,991
662,624
575,766
728,533
952,729
531,885
995,753
706,874
550,977
602,987
735,812
576,740
605,953
822,815
738,781
960,841
563,691
778,531
934,910
803,984
858,829
717,705
986,769
875,552
564,563
814,606
765,971
803,747
777,700
624,956
508,753
859,795
746,531
592,549
599,582
768,834
728,845
836,555
503,600
564,666
757,936
954,604
727,863
869,966
969,687
583,876
503,826
567,503
739,676
687,811
723,888
916,837
860,854
656,783
583,823
804,520
889,812
899,637
895,973
603,675
616,940
524,776
896,919
543,924
952,563
890,526
728,587
520,921
842,961
518,931
792,912
880,777
744,915
529,792
593,754
956,742
836,837
721,542
904,536
978,946
816,698
633,832
940,845
844,971
736,917
552,853
904,972
864,945
917,867
736,609
777,679
962,848
555,535
518,768
899,862
562,736
928,903
753,622
665,563
765,606
757,559
524,560
860,523
694,611
664,946
616,739
793,696
713,967
778,986
750,661
539,997
604,756
536,670
847,642
916,655
593,689
838,636
832,611
600,616
756,875
712,738
597,552
827,538
820,802
942,941
864,557
904,566
916,575
929,572
910,945
583,558
601,722
787,883
604,695
841,821
773,731
862,514
812,974
828,776
853,735
652,717
938,693
954,870
735,607
872,542
544,518
579,633
794,744
1000,679
608,505
674,743
940,571
620,977
564,893
905,615
508,555
621,792
559,801
595,684
522,766
947,982
512,839
526,956
980,712
962,716
613,679
700,686
761,774
619,590
582,796
781,736
582,923
639,965
842,935
978,929
920,577
566,552
666,787
730,532
860,854
693,839
888,711
806,986
904,793
930,648
929,520
636,802
1000,567
613,626
739,545
900,979
867,902
532,695
717,818
504,506
624,552
899,597
886,551
946,648
883,802
735,757
971,731
591,590
981,944
913,877
747,977
680,630
629,885
538,612
508,954
919,683
724,737
931,743
556,798
955,980
814,679
767,817
735,527
945,707
797,516
580,858
821,700
677,514
709,761
974,696
812,633
731,793
708,605
882,866
506,691
942,710
556,695
868,782
867,865
952,529
935,729
683,693
904,539
983,720
932,508
755,620
676,507
934,682
524,595
939,677
935,720
517,835
730,737
518,563
639,986
916,778
751,528
770,888
566,797
879,881
539,634
795,596
803,599
874,800
952,508
602,854
935,533
974,700
961,668
763,784
970,982
782,849
948,996
705,664
841,651
948,589
530,943
591,996
765,793
750,811
510,730
960,729
564,725
990,907
572,562
908,720
806,956
958,904
874,821
586,880
945,768
616,630
930,815
925,835
526,653
645,757
991,817
911,530
546,932
948,952
674,539
530,873
615,861
876,670
973,860
684,948
663,946
989,853
955,522
654,904
663,702
972,545
808,775
529,689
879,918
564,839
528,659
878,937
811,966
891,599
507,808
536,744
560,783
523,537
915,683
549,887
945,901
589,529
916,755
784,985
882,746
740,943
735,617
912,641
572,977
962,769
578,681
854,855
552,594
965,935
697,812
547,521
662,669
516,989
625,897
660,767
532,590
697,544
687,704
975,883
997,998
969,653
983,633
729,965
676,591
682,743
999,517
837,819
888,915
701,548
975,572
513,960
708,780
924,680
546,610
655,861
880,639
830,763
977,534
953,690
897,570
515,928
749,958
799,872
541,665
867,723
902,583
572,843
551,511
625,847
871,806
840,751
800,932
590,862
624,541
866,789
626,969
707,591
781,743
823,658
903,508
978,838
660,743
734,792
691,784
800,678
821,547
768,980
801,555
630,598
842,746
726,609
979,880
653,722
747,572
602,928
823,553
655,789
881,928
571,685
820,549
812,786
943,803
902,923
622,626
760,891
915,644
577,544
620,820
907,525
881,949
590,685
732,830
790,584
906,758
934,903
751,918
580,549
618,777
810,782
500,799
927,995
576,999
767,566
878,606
990,734
583,803
634,934
894,934
989,991
526,769
934,943
588,685
761,999
599,791
940,866
638,736
509,706
931,758
742,648
636,657
924,579
900,695
832,998
828,982
516,639
