source,target
812,686
630,617
868,739
709,840
586,842
805,1000
780,876
690,618
923,643
623,831
805,736
720,826
526,642
886,647
695,558
937,775
932,839
665,978
811,513
671,776
774,572
507,611
902,573
555,576
759,990
763,505
912,818
997,842
817,915
680,632
972,715
554,693
778,876
723,705
958,964
768,923
994,889
571,785
953,933
677,794
660,747
783,929
719,891
656,867
552,712
962,636
992,507
945,634
720,770
614,660
832,797
774,1000
551,672
608,799
992,600
835,751
825,825
962,892
772,535
869,816
613,675
909,640
738,653
596,784
891,908
558,852
831,694
868,703
636,761
505,798
866,538
711,973
741,821
557,588
837,840
674,872
882,521
881,757
524,620
636,516
756,999
798,794
704,603
770,933
814,526
948,539
792,877
804,848
908,645
764,824
872,962
659,807
681,697
979,711
634,531
950,570
883,941
526,862
794,542
704,769
868,994
615,537
848,535
517,991
999,951
541,507
872,527
595,846
633,717
755,769
516,566
580,958
600,618
706,931
705,994
785,529
703,829
736,888
963,604
684,794
858,685
924,925
583,741
842,798
642,648
788,996
853,968
749,678
660,681
580,995
911,731
976,814
927,719
919,771
750,993
504,785
646,969
508,983
569,564
814,818
981,985
981,757
866,944
831,542
621,754
721,554
548,883
789,977
523,843
628,990
786,581
833,698
935,937
950,634
937,834
590,902
992,871
684,719
625,596
909,895
824,516
610,821
517,645
504,513
613,644
652,959
612,728
590,746
595,785
929,888
511,756
562,725
888,994
768,702
818,502
540,885
652,557
725,594
511,661
974,643
776,533
905,678
556,767
774,602
905,649
600,625
906,513
565,954
946,745
941,965
972,676
960,745
587,595
958,951
503,938
754,578
797,515
910,782
763,948
892,595
658,606
562,703
682,847
990,743
672,818
532,581
722,822
506,578
514,852
603,699
786,674
877,822
895,666
612,695
940,897
723,684
533,789
802,823
822,994
733,653
960,886
840,739
702,966
963,676
631,718
944,797
711,652
717,907
954,838
915,681
784,970
940,999
979,619
857,827
873,993
596,750
746,889
834,581
777,654
921,921
866,748
539,736
763,545
613,961
889,922
533,814
558,970
677,584
878,578
725,872
696,640
938,596
615,638
814,935
638,638
992,653
559,841
564,652
883,757
514,703
508,523
628,904
750,663
918,888
556,827
740,960
848,937
916,975
582,919
788,974
630,653
634,816
702,718
849,634
835,694
795,942
969,698
872,617
562,579
654,700
984,528
507,509
641,695
945,512
645,964
874,656
505,788
644,772
856,541
791,683
755,608
535,989
931,632
560,548
762,915
842,861
628,774
613,707
963,855
674,888
849,795
550,768
723,583
949,773
989,570
989,562
730,994
817,811
834,634
818,951
607,632
762,853
969,907
615,815
537,765
508,974
981,504
883,801
799,592
527,979
799,771
653,819
930,754
845,644
943,844
925,688
770,895
875,863
955,808
905,854
946,616
927,701
973,562
838,729
929,986
615,668
640,967
982,694
906,867
694,943
640,841
526,943
739,530
953,753
913,566
560,548
788,848
862,721
899,604
821,603
962,678
834,992
585,739
736,753
613,630
739,670
537,729
951,802
585,775
933,992
742,616
851,871
732,682
880,701
632,574
964,980
821,717
823,855
799,627
890,897
872,810
724,844
988,980
957,559
611,773
565,554
539,579
528,610
731,564
996,873
796,800
764,969
868,582
830,793
806,654
841,683
978,662
806,642
781,518
957,852
664,961
707,611
764,831
763,619
577,976
801,728
644,780
619,997
576,638
854,898
618,818
992,622
684,960
704,928
581,907
934,524
562,807
772,752
915,839
660,850
885,727
976,654
952,832
502,928
735,531
987,696
743,735
529,501
834,564
678,730
618,778
957,820
970,974
778,694
742,601
577,537
566,870
647,919
718,584
752,661
700,909
542,568
818,610
709,684
735,613
574,839
911,533
770,732
881,591
760,509
781,802
583,580
843,820
897,936
740,584
701,729
833,572
919,882
988,955
660,546
578,979
568,600
561,666
659,979
846,750
739,853
853,829
564,954
747,785
524,927
591,770
854,644
689,607
571,710
756,660
660,757
949,622
703,614
729,516
536,933
733,526
608,912
756,625
929,846
527,683
892,760
947,583
675,628
787,860
887,919
675,899
913,740
857,759
909,636
975,1000
603,910
736,600
598,505
586,552
874,572
646,638
777,531
765,743
610,537
530,640
711,730
