source,target
528,790
572,741
599,675
795,531
608,545
805,1000
956,592
847,547
597,777
793,740
870,627
579,818
525,502
637,807
622,635
961,928
831,572
852,941
612,609
611,942
530,913
990,677
712,524
887,840
618,968
936,837
902,565
899,772
974,992
915,692
883,580
765,873
707,617
919,662
926,506
740,715
896,743
937,677
836,760
848,879
723,906
745,897
565,862
664,694
562,574
925,617
599,770
582,866
863,591
928,626
858,847
774,1000
993,834
519,859
625,939
809,931
836,996
646,794
905,500
593,515
752,663
787,747
746,923
711,914
830,955
746,811
629,718
958,891
897,883
748,669
897,568
825,566
831,959
959,786
920,595
555,757
695,738
988,518
691,987
983,739
983,873
563,923
904,546
931,911
519,596
962,996
596,949
530,972
527,868
661,675
581,674
736,753
986,810
647,818
583,816
889,991
558,586
918,557
570,610
611,689
616,631
785,570
744,941
773,805
928,562
973,975
779,979
595,846
790,606
675,986
953,663
629,805
967,734
642,513
509,511
592,520
852,914
736,888
541,645
645,743
904,834
508,962
748,522
581,575
755,646
998,884
633,504
730,633
600,939
793,746
697,688
668,754
936,620
643,880
844,739
847,909
576,802
996,676
899,923
880,826
736,758
734,785
781,668
781,948
867,567
547,924
784,665
942,998
599,620
650,522
765,787
889,803
887,753
508,511
849,932
529,693
819,659
837,893
971,634
635,698
812,628
501,972
864,687
757,901
971,788
944,566
859,970
966,778
837,786
978,961
664,877
861,830
919,996
815,501
961,767
993,552
666,808
981,616
505,968
894,908
856,671
668,966
788,818
734,976
671,750
732,809
894,799
832,872
988,852
609,564
943,553
802,748
908,742
779,561
507,798
713,847
882,947
963,784
675,811
701,767
738,904
555,863
549,983
760,650
855,799
677,826
534,991
689,625
560,571
866,838
670,693
852,977
704,957
505,860
636,853
964,770
790,989
864,819
865,742
935,889
960,886
942,687
875,822
977,971
666,560
891,568
925,734
905,783
693,642
751,882
584,762
550,780
577,819
966,585
833,921
770,541
617,896
868,935
912,618
608,507
754,532
808,724
737,812
780,985
975,949
996,941
957,800
553,612
833,502
581,640
946,567
666,813
652,555
821,886
855,939
919,784
849,643
529,873
854,617
975,807
505,715
949,743
989,962
622,767
522,906
650,846
525,786
625,502
815,916
875,972
711,988
739,688
926,796
740,502
582,964
797,606
941,742
775,908
979,767
639,560
874,963
620,742
527,784
643,621
991,700
766,549
707,634
628,705
832,534
961,888
810,649
877,971
688,629
974,917
787,796
573,988
589,716
924,730
878,850
856,549
635,864
737,647
876,938
611,772
506,825
566,856
521,896
837,763
943,621
948,512
525,608
711,899
721,662
698,655
911,717
938,965
702,519
897,769
504,797
829,691
580,961
844,945
705,720
712,703
959,820
993,613
758,543
647,640
639,752
977,941
702,523
617,577
502,998
567,776
584,959
629,542
553,840
548,834
715,648
694,992
888,947
584,926
591,956
656,572
900,736
827,749
569,710
790,909
770,729
579,1000
786,737
951,714
628,597
996,688
910,699
624,673
832,997
573,714
859,598
691,776
712,670
873,737
784,949
638,709
720,946
837,683
978,728
719,797
924,861
645,829
772,836
891,894
939,516
630,529
852,738
771,548
860,605
528,641
786,751
962,699
861,910
911,813
582,525
709,981
564,828
545,565
911,767
855,984
547,718
635,739
781,972
753,743
807,982
881,850
899,865
736,617
860,950
937,747
971,738
780,847
810,635
613,558
811,821
503,871
840,812
623,871
823,772
583,787
739,892
753,589
727,736
726,521
502,836
705,974
545,729
978,702
644,871
933,774
542,669
984,573
576,737
836,628
647,931
755,837
935,757
999,639
817,560
627,963
533,766
752,661
908,570
845,906
564,831
611,583
768,672
602,748
646,925
774,669
830,616
876,968
969,752
596,828
565,680
979,637
517,765
914,764
770,549
892,804
640,685
624,883
723,795
684,554
904,561
822,600
846,578
646,717
548,968
817,652
655,764
689,982
611,605
546,631
506,828
627,718
537,848
900,605
805,522
962,748
655,832
510,650
520,829
873,600
934,716
566,820
905,765
700,594
784,521
578,717
643,838
599,705
686,642
576,934
534,937
822,823
943,877
639,875
556,917
914,561
694,732
741,999
646,638
556,580
511,756
865,820
659,674
615,681
